custom_site_id,lon,lat,unit,gwd,vs30,cti,z1pt0,z2pt5,dr,dc,precip,dw
2233,-76.51594785,3.474207397,Cono,1.75,270,6.4273987,479.4455959,1.982592395,0.11883792,71,171,0.11883792
2234,-76.520647,3.466657856,Cono,1.75,330,12.163182,433.016623,1.575918069,0.210936776,70,171,0.210936776
2235,-76.52749833,3.461285774,Cono,1.75,330,11.929084,433.016623,1.575918069,0.107092306,70,206,0.107092306
2236,-76.51254266,3.482510376,Cono,1.75,270,6.1397076,479.4455959,1.982592395,0.323164777,70,172,0.323164777
2237,-76.50900837,3.485076385,Cono,1.75,270,12.513053,479.4455959,1.982592395,0.083974481,71,168,0.083974481
2238,-76.51370194,3.481911211,Cono,1.75,270,6.1397076,479.4455959,1.982592395,0.389788886,70,172,0.389788886
2239,-76.51499429,3.477472611,Cono,1.75,270,12.892005,479.4455959,1.982592395,0.062919774,71,172,0.062919774
2240,-76.525471,3.465085234,Cono,1.75,330,5.91658,433.016623,1.575918069,0.519121002,70,206,0.519121002
2241,-76.51787975,3.380882309,Cono,1.75,270,5.73435,479.4455959,1.982592395,1.213109579,74,144,1.213109579
2242,-76.51695561,3.371471374,Cono,1.75,270,10.33954,479.4455959,1.982592395,0.302602982,74,188,0.302602982
2243,-76.51575762,3.38249325,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.172916481,74,131,1.172916481
2244,-76.51521662,3.379791748,Cono,1.75,270,5.73435,479.4455959,1.982592395,0.917969293,74,131,0.917969293
2245,-76.51684521,3.38084742,Cono,1.75,270,5.73435,479.4455959,1.982592395,1.12902392,74,144,1.12902392
2246,-76.51686021,3.382288205,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.243487471,74,144,1.243487471
2247,-76.52562531,3.38147758,Cono,1.75,330,6.427492,433.016623,1.575918069,1.413417877,73,125,1.413417877
2248,-76.51575985,3.384289991,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.31436361,74,127,1.31436361
2249,-76.51744973,3.371465754,Cono,1.75,270,10.33954,479.4455959,1.982592395,0.301978067,74,188,0.301978067
2250,-76.52188326,3.382075267,Cono,1.75,330,6.322132,433.016623,1.575918069,1.522112169,73,144,1.522112169
2251,-76.51464252,3.383477213,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.162605614,74,127,1.162605614
2252,-76.51957549,3.366097219,Cono,1.75,330,5.916685,433.016623,1.575918069,0.143673837,75,128,0.143673837
2253,-76.51732998,3.3815321,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.220973898,74,144,1.220973898
2254,-76.52707102,3.381833662,Cono,1.75,330,6.427492,433.016623,1.575918069,1.266388783,73,125,1.266388783
2255,-76.52264877,3.37710947,Cono,1.75,330,6.832962,433.016623,1.575918069,1.025655796,73,144,1.025655796
2256,-76.52131288,3.380973181,Cono,1.75,330,6.832962,433.016623,1.575918069,1.388710709,73,144,1.388710709
2257,-76.53193304,3.38208518,Cono,1.75,330,5.5801945,433.016623,1.575918069,0.863460975,72,125,0.863460975
2258,-76.52521979,3.368203016,Cono,1.75,330,9.500214,433.016623,1.575918069,0.465690612,74,179,0.465690612
2259,-76.53236737,3.380460837,Cono,1.75,330,5.0412025,433.016623,1.575918069,0.885921864,72,125,0.885921864
2260,-76.52180465,3.380918043,Cono,1.75,330,6.832962,433.016623,1.575918069,1.395007416,73,144,1.395007416
2261,-76.52089941,3.382310429,Cono,1.75,330,6.322132,433.016623,1.575918069,1.526675155,73,144,1.526675155
2262,-76.53803127,3.370926521,Cono,1.75,330,5.985674,433.016623,1.575918069,0.606123352,72,163,0.606123352
2263,-76.51399612,3.386511515,Cono,1.75,270,6.4274874,479.4455959,1.982592395,1.356819543,74,127,1.356819543
2264,-76.52100432,3.37970558,Cono,1.75,330,6.832962,433.016623,1.575918069,1.243727516,73,144,1.243727516
2265,-76.52890968,3.382125638,Cono,1.75,330,5.041198,433.016623,1.575918069,1.097996676,73,125,1.097996676
2266,-76.52265319,3.378480177,Cono,1.75,330,6.832962,433.016623,1.575918069,1.165751599,73,144,1.165751599
2267,-76.51548872,3.376434243,Cono,1.75,270,6.4275017,479.4455959,1.982592395,0.67537412,74,131,0.67537412
2268,-76.52366514,3.372265305,Cono,1.75,330,7.1206474,433.016623,1.575918069,0.662857958,73,188,0.662857958
2269,-76.52086884,3.381028057,Cono,1.75,330,6.832962,433.016623,1.575918069,1.385437769,73,144,1.385437769
2270,-76.51421925,3.381885005,Cono,1.75,270,6.1398106,479.4455959,1.982592395,1.004135256,74,131,1.004135256
2271,-76.53534012,3.369142087,Cono,1.75,330,7.015293,433.016623,1.575918069,0.958023692,73,163,0.958023692
2272,-76.52679556,3.380905254,Cono,1.75,330,5.223524,433.016623,1.575918069,1.360177677,73,125,1.360177677
2273,-76.51965059,3.369279497,Cono,1.75,330,10.188718,433.016623,1.575918069,0.112443003,75,188,0.112443003
2274,-76.52281969,3.381670168,Cono,1.75,330,6.322132,433.016623,1.575918069,1.50624238,73,144,1.50624238
2275,-76.52086511,3.38161852,Cono,1.75,330,6.322132,433.016623,1.575918069,1.450113572,73,144,1.450113572
2276,-76.52043102,3.380951871,Cono,1.75,270,6.832962,479.4455959,1.982592395,1.369601431,73,144,1.369601431
2277,-76.51967845,3.379636801,Cono,1.75,270,6.832962,479.4455959,1.982592395,1.214951283,74,144,1.214951283
2278,-76.51701196,3.376962195,Cono,1.75,270,6.4275017,479.4455959,1.982592395,0.836652551,74,144,0.836652551
2279,-76.52087823,3.382402879,Cono,1.75,330,6.322132,433.016623,1.575918069,1.536464715,73,144,1.536464715
2280,-76.52817797,3.380709928,Cono,1.75,330,6.1398153,433.016623,1.575918069,1.266841195,73,125,1.266841195
2281,-76.51455564,3.386981394,Cono,1.75,270,6.4274874,479.4455959,1.982592395,1.436762641,74,127,1.436762641
2282,-76.52825594,3.379152067,Cono,1.75,330,6.1398153,433.016623,1.575918069,1.280381932,73,125,1.280381932
2283,-76.52600329,3.374420695,Cono,1.75,330,6.322138,433.016623,1.575918069,1.016170119,73,179,1.016170119
2284,-76.51963266,3.367144446,Cono,1.75,330,5.916685,433.016623,1.575918069,0.05683876,75,188,0.05683876
2285,-76.52803906,3.372571886,Cono,1.75,330,7.4207582,433.016623,1.575918069,1.030870243,73,179,1.030870243
2286,-76.52254949,3.38323908,Cono,1.75,330,6.322132,433.016623,1.575918069,1.59522594,73,144,1.59522594
2287,-76.51569705,3.381771291,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.111388819,74,131,1.111388819
2288,-76.51752938,3.381384548,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.225050535,74,144,1.225050535
2289,-76.51467597,3.382962692,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.124780595,74,131,1.124780595
2290,-76.51414899,3.382678983,Cono,1.75,270,6.1398106,479.4455959,1.982592395,1.061038805,74,131,1.061038805
2291,-76.50965116,3.370425068,Cono,1.75,270,6.4275064,479.4455959,1.982592395,0.2560954,75,134,0.2560954
2292,-76.53380491,3.368505527,Cono,1.75,330,5.2235384,433.016623,1.575918069,1.100063343,73,163,1.100063343
2293,-76.52716188,3.381387512,Cono,1.75,330,5.041198,433.016623,1.575918069,1.29346511,73,125,1.29346511
2294,-76.51820925,3.373313916,Cono,1.75,270,6.4275017,479.4455959,1.982592395,0.507484305,74,188,0.507484305
2295,-76.52138073,3.377103614,Cono,1.75,330,6.832962,433.016623,1.575918069,0.97385179,73,144,0.97385179
2296,-76.53911186,3.374183965,Cono,1.75,330,5.1282187,433.016623,1.575918069,0.265038111,72,163,0.265038111
2297,-76.5255453,3.381812066,Cono,1.75,330,6.427492,433.016623,1.575918069,1.396975084,73,125,1.396975084
2298,-76.52040942,3.382751742,Cono,1.75,270,6.322132,479.4455959,1.982592395,1.558996472,73,144,1.558996472
2299,-76.54014823,3.368889694,Cono,1.75,425,5.041212,324.2058841,1.179876758,0.599822759,72,163,0.599822759
2300,-76.51694957,3.374514533,Cono,1.75,270,6.4275017,479.4455959,1.982592395,0.639295479,74,188,0.639295479
2301,-76.51457506,3.377671337,Cono,1.75,270,9.030184,479.4455959,1.982592395,0.700804664,74,131,0.700804664
2302,-76.52298927,3.382609906,Cono,1.75,330,6.427492,433.016623,1.575918069,1.584552584,73,144,1.584552584
2303,-76.51879546,3.38274506,Cono,1.75,270,6.322132,479.4455959,1.982592395,1.431570761,74,144,1.431570761
2304,-76.51871835,3.377094238,Cono,1.75,270,5.73435,479.4455959,1.982592395,0.927836932,74,144,0.927836932
2305,-76.51944319,3.377298503,Cono,1.75,270,6.832962,479.4455959,1.982592395,0.953670184,74,144,0.953670184
2306,-76.51877293,3.3806635,Cono,1.75,270,6.832962,479.4455959,1.982592395,1.266133136,74,144,1.266133136
2307,-76.53109928,3.36726515,Cono,1.75,330,5.7343636,433.016623,1.575918069,0.860650679,73,179,0.860650679
2308,-76.5147207,3.382245633,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.071917593,74,131,1.071917593
2309,-76.52603394,3.374592341,Cono,1.75,330,6.322138,433.016623,1.575918069,1.032075983,73,179,1.032075983
2310,-76.51497017,3.386727165,Cono,1.75,270,5.7343407,479.4455959,1.982592395,1.445725862,74,127,1.445725862
2311,-76.51960245,3.366652082,Cono,1.75,330,5.916685,433.016623,1.575918069,0.097927022,75,128,0.097927022
2312,-76.51427717,3.386748885,Cono,1.75,270,6.4274874,479.4455959,1.982592395,1.397071871,74,127,1.397071871
2313,-76.53483841,3.369502735,Cono,1.75,330,7.015293,433.016623,1.575918069,0.96911493,73,163,0.96911493
2314,-76.52355799,3.36851966,Cono,1.75,330,9.500214,433.016623,1.575918069,0.359925452,74,188,0.359925452
2315,-76.51555656,3.375982147,Cono,1.75,270,6.4275017,479.4455959,1.982592395,0.645161344,74,131,0.645161344
2316,-76.51692805,3.378225605,Cono,1.75,270,5.73435,479.4455959,1.982592395,0.929392728,74,144,0.929392728
2317,-76.51447242,3.386056076,Cono,1.75,270,6.4274874,479.4455959,1.982592395,1.353285207,74,127,1.353285207
2318,-76.51470467,3.382736133,Cono,1.75,270,8.624719,479.4455959,1.982592395,1.109223597,74,131,1.109223597
2319,-76.51519882,3.37596379,Cono,1.75,270,6.4275017,479.4455959,1.982592395,0.615590083,74,131,0.615590083
2320,-76.51737995,3.380206095,Cono,1.75,270,5.73435,479.4455959,1.982592395,1.120643494,74,144,1.120643494
2321,-76.51457467,3.378243619,Cono,1.75,270,9.030184,479.4455959,1.982592395,0.745770637,74,131,0.745770637
2322,-76.51541304,3.371480947,Cono,1.75,270,10.33954,479.4455959,1.982592395,0.2799624,74,134,0.2799624
2323,-76.52826346,3.377034317,Cono,1.75,330,5.0412073,433.016623,1.575918069,1.258724285,73,125,1.258724285
2324,-76.53002981,3.381492554,Cono,1.75,330,5.041198,433.016623,1.575918069,1.059701863,72,125,1.059701863
2325,-76.53910489,3.334445073,Cono,1.75,425,5.2748613,324.2058841,1.179876758,1.042246481,74,133,1.042246481
2326,-76.52482933,3.337654377,Cono,1.75,330,5.734392,433.016623,1.575918069,2.664136601,75,132,2.664136601
2327,-76.52876735,3.338086179,Cono,1.75,330,5.223566,433.016623,1.575918069,2.260923116,75,135,2.260923116
2328,-76.52599525,3.336348882,Cono,1.75,330,5.734392,433.016623,1.575918069,2.502619891,75,135,2.502619891
2329,-76.54153009,3.332920097,Cono,1.75,425,4.3906612,324.2058841,1.179876758,0.734034639,73,136,0.734034639
2330,-76.52439277,3.345404787,Cono,1.75,330,5.6543446,433.016623,1.575918069,1.902099764,75,131,1.902099764
2331,-76.53677699,3.335212966,Cono,1.75,425,5.2748613,324.2058841,1.179876758,1.314724235,74,133,1.314724235
2332,-76.54512635,3.337312284,Cono,1.75,425,4.268055,324.2058841,1.179876758,0.696050659,73,129,0.696050659
2333,-76.53801403,3.334682695,Cono,1.75,425,5.2748613,324.2058841,1.179876758,1.165403508,74,133,1.165403508
2334,-76.51993814,3.386084737,Q5,0.2,270,6.609809,479.4455959,1.982592395,1.35669741,74,130,1.35669741
2335,-76.51429794,3.387407223,Q5,0.2,270,6.4274874,479.4455959,1.982592395,1.455558308,74,127,1.455558308
2336,-76.53240961,3.383461878,Q5,0.2,330,5.5801945,433.016623,1.575918069,0.717744653,72,129,0.717744653
2337,-76.51877056,3.385948929,Q5,0.2,270,6.609809,479.4455959,1.982592395,1.408348365,74,130,1.408348365
2338,-76.5230662,3.384058641,Q5,0.2,330,6.427492,433.016623,1.575918069,1.504448259,73,130,1.504448259
2339,-76.51491745,3.388251321,Q5,0.2,270,5.7343407,479.4455959,1.982592395,1.395070419,74,127,1.395070419
2340,-76.50870247,3.379074235,Q5,0.2,270,11.669259,479.4455959,1.982592395,0.349367592,75,131,0.349367592
2341,-76.527152,3.382956011,Q5,0.2,330,5.041198,433.016623,1.575918069,1.177963788,73,125,1.177963788
2342,-76.52224571,3.384100816,Q5,0.2,330,6.322132,433.016623,1.575918069,1.538063051,73,130,1.538063051
2343,-76.51845615,3.387170037,Q5,0.2,270,5.7343407,479.4455959,1.982592395,1.293815248,74,130,1.293815248
2344,-76.52749248,3.381952813,Q5,0.2,330,5.041198,433.016623,1.575918069,1.223233019,73,125,1.223233019
2345,-76.51688297,3.387403834,Q5,0.2,270,5.7343407,479.4455959,1.982592395,1.347823544,74,130,1.347823544
2346,-76.53450899,3.382830105,Q5,0.2,330,5.5801945,433.016623,1.575918069,0.602351577,72,138,0.602351577
2347,-76.53085752,3.384853361,Q5,0.2,330,5.041198,433.016623,1.575918069,0.730372649,72,129,0.730372649
2348,-76.52108583,3.388128589,Q5,0.2,330,6.609809,433.016623,1.575918069,1.10726045,73,130,1.10726045
2349,-76.52305859,3.385510903,Q5,0.2,330,5.041193,433.016623,1.575918069,1.379457981,73,130,1.379457981
2350,-76.51941025,3.387902829,Q5,0.2,270,6.609809,479.4455959,1.982592395,1.179777138,74,130,1.179777138
2351,-76.53367402,3.383580785,Q5,0.2,330,5.5801945,433.016623,1.575918069,0.60897902,72,152,0.60897902
2352,-76.51786589,3.387763369,Q5,0.2,270,5.7343407,479.4455959,1.982592395,1.260971052,74,130,1.260971052
2353,-76.51785212,3.387372714,Q5,0.2,270,5.7343407,479.4455959,1.982592395,1.30066969,74,130,1.30066969
2354,-76.51789398,3.387041141,Q5,0.2,270,5.7343407,479.4455959,1.982592395,1.33204115,74,130,1.33204115
2355,-76.52559039,3.385416269,Q5,0.2,330,5.041193,433.016623,1.575918069,1.186821006,73,129,1.186821006
2356,-76.5230491,3.386136492,Q5,0.2,330,5.041193,433.016623,1.575918069,1.309895658,73,130,1.309895658
2357,-76.51876563,3.387531043,Q5,0.2,270,6.609809,479.4455959,1.982592395,1.243655899,74,130,1.243655899
2358,-76.5324066,3.38323407,Q5,0.2,330,5.5801945,433.016623,1.575918069,0.735893107,72,125,0.735893107
2359,-76.52102882,3.389313515,Q5,0.2,330,6.609809,433.016623,1.575918069,0.979387995,73,130,0.979387995
2360,-76.51876604,3.387395548,Q5,0.2,270,6.609809,479.4455959,1.982592395,1.257641852,74,130,1.257641852
2361,-76.5148932,3.38812101,Q5,0.2,270,5.7343407,479.4455959,1.982592395,1.407970635,74,127,1.407970635
2362,-76.52251756,3.3844234,Q5,0.2,330,6.322132,433.016623,1.575918069,1.501038974,73,130,1.501038974
2363,-76.53024418,3.385040118,Q5,0.2,330,5.041198,433.016623,1.575918069,0.765514072,72,129,0.765514072
2364,-76.5247491,3.38453623,Q5,0.2,330,6.427492,433.016623,1.575918069,1.312242563,73,130,1.312242563
2365,-76.51882624,3.386807204,Q5,0.2,270,6.609809,479.4455959,1.982592395,1.316388976,74,130,1.316388976
2366,-76.51786906,3.38681486,Q5,0.2,270,5.7343407,479.4455959,1.982592395,1.356069632,74,130,1.356069632
2367,-76.51976637,3.384677102,Q5,0.2,270,6.322132,479.4455959,1.982592395,1.513274474,74,130,1.513274474
2368,-76.53195468,3.38391148,Q5,0.2,330,5.5801945,433.016623,1.575918069,0.718163576,72,129,0.718163576
2369,-76.52251443,3.384674888,Q5,0.2,330,6.322132,433.016623,1.575918069,1.473097767,73,130,1.473097767
2370,-76.53410462,3.384202988,Q5,0.2,330,5.5801945,433.016623,1.575918069,0.526200609,72,152,0.526200609
2371,-76.51393551,3.388063082,Q5,0.2,270,6.4274874,479.4455959,1.982592395,1.482501145,74,127,1.482501145
2372,-76.52551336,3.384293123,Q5,0.2,330,6.427492,433.016623,1.575918069,1.248466056,73,129,1.248466056
2373,-76.50834647,3.380124151,Q5,0.2,270,11.669259,479.4455959,1.982592395,0.410695696,75,131,0.410695696
2374,-76.52340795,3.482912196,Q1,0.65,330,6.6097116,433.016623,1.575918069,0.278484432,69,189,0.278484432
2375,-76.52346624,3.483510625,Q1,0.65,330,6.6097116,433.016623,1.575918069,0.211942163,69,187,0.211942163
2376,-76.52158039,3.469353466,Q1,0.65,330,12.639222,433.016623,1.575918069,0.314725008,70,176,0.314725008
2377,-76.52591356,3.475451645,Q1,0.65,330,8.442304,433.016623,1.575918069,0.299622504,70,169,0.299622504
2378,-76.52108954,3.481097939,Q1,0.65,330,5.9165688,433.016623,1.575918069,0.480220606,69,189,0.480220606
2379,-76.5217648,3.482588716,Q1,0.65,330,7.055998,433.016623,1.575918069,0.314453767,69,189,0.314453767
2380,-76.52078904,3.487544614,Q1,0.65,330,9.135433,433.016623,1.575918069,0.236616948,69,187,0.236616948
2381,-76.52035439,3.476494661,Q1,0.65,270,12.659472,479.4455959,1.982592395,0.397854818,70,189,0.397854818
2382,-76.5237173,3.48557975,Q1,0.65,330,7.3924637,433.016623,1.575918069,0.018134039,69,187,0.018134039
2383,-76.52247497,3.47723458,Q1,0.65,330,5.9165688,433.016623,1.575918069,0.480130056,70,189,0.480130056
2384,-76.52200524,3.48306879,Q1,0.65,330,7.055998,433.016623,1.575918069,0.261071974,69,189,0.261071974
2385,-76.51874059,3.484437317,Q1,0.65,270,6.427389,479.4455959,1.982592395,0.108898714,70,187,0.108898714
2386,-76.51918772,3.485363434,Q1,0.65,270,7.055998,479.4455959,1.982592395,0.005919202,70,187,0.005919202
2387,-76.51817396,3.477396878,Q1,0.65,270,12.892005,479.4455959,1.982592395,0.306972056,71,189,0.306972056
2388,-76.52319365,3.471868566,Q1,0.65,330,5.9165783,433.016623,1.575918069,0.116543477,70,176,0.116543477
2389,-76.52135111,3.47411203,Q1,0.65,330,12.659472,433.016623,1.575918069,0.132918338,70,176,0.132918338
2390,-76.5252076,3.475990756,Q1,0.65,330,8.442304,433.016623,1.575918069,0.34260171,70,169,0.34260171
2391,-76.51619028,3.482397409,Q1,0.65,270,6.427389,479.4455959,1.982592395,0.335726135,70,172,0.335726135
2392,-76.51789787,3.479698795,Q1,0.65,270,12.892005,479.4455959,1.982592395,0.466256121,71,189,0.466256121
2393,-76.52361982,3.473651009,Q1,0.65,330,8.442304,433.016623,1.575918069,0.081655142,70,176,0.081655142
2394,-76.51791731,3.477422209,Q1,0.65,270,12.892005,479.4455959,1.982592395,0.28878421,71,189,0.28878421
2395,-76.52655533,3.473044182,Q1,0.65,330,8.442304,433.016623,1.575918069,0.173525074,70,207,0.173525074
2396,-76.52517661,3.478718056,Q1,0.65,330,7.238324,433.016623,1.575918069,0.645383911,70,169,0.645383911
2397,-76.5234998,3.484915831,Q1,0.65,330,6.6097116,433.016623,1.575918069,0.055690385,69,187,0.055690385
2398,-76.52290525,3.471031482,Q1,0.65,330,12.639222,433.016623,1.575918069,0.209622971,70,176,0.209622971
2399,-76.52139285,3.475741285,Q1,0.65,330,12.659472,433.016623,1.575918069,0.314083228,70,189,0.314083228
2400,-76.52404653,3.487246138,Q1,0.65,330,7.3924637,433.016623,1.575918069,0.203427931,69,187,0.203427931
2401,-76.52015388,3.480432205,Q1,0.65,270,5.9165688,479.4455959,1.982592395,0.554246849,69,189,0.554246849
2402,-76.51159173,3.47945133,Q1,0.65,270,12.491202,479.4455959,1.982592395,0.263309216,71,172,0.263309216
2403,-76.52274584,3.484768208,Q1,0.65,330,7.055998,433.016623,1.575918069,0.072105314,69,187,0.072105314
2404,-76.520851,3.473601969,Q1,0.65,330,12.659472,433.016623,1.575918069,0.076202143,70,176,0.076202143
2405,-76.52437046,3.471489557,Q1,0.65,330,5.9165783,433.016623,1.575918069,0.158687355,70,176,0.158687355
2406,-76.52303675,3.474986755,Q1,0.65,330,8.442304,433.016623,1.575918069,0.23018332,70,176,0.23018332
2407,-76.5193047,3.482598439,Q1,0.65,270,7.055998,479.4455959,1.982592395,0.313372619,70,189,0.313372619
2408,-76.52125369,3.47907671,Q1,0.65,330,5.9165688,433.016623,1.575918069,0.681200646,70,189,0.681200646
2409,-76.52263557,3.483159621,Q1,0.65,330,7.055998,433.016623,1.575918069,0.250972027,69,189,0.250972027
2410,-76.51352592,3.478755701,Q1,0.65,270,12.491202,479.4455959,1.982592395,0.1859588,71,172,0.1859588
2411,-76.51247498,3.479469635,Q1,0.65,270,12.491202,479.4455959,1.982592395,0.265344639,71,172,0.265344639
2412,-76.52419806,3.480709241,Q1,0.65,330,7.238324,433.016623,1.575918069,0.523441852,69,189,0.523441852
2413,-76.52103188,3.473426342,Q1,0.65,330,12.659472,433.016623,1.575918069,0.056673311,70,176,0.056673311
2414,-76.5192455,3.472315845,Q1,0.65,270,12.639222,479.4455959,1.982592395,0.055097086,71,176,0.055097086
2415,-76.52519537,3.485174846,Q1,0.65,330,6.6097116,433.016623,1.575918069,0.026889231,69,190,0.026889231
2416,-76.51205813,3.48015591,Q1,0.65,270,12.491202,479.4455959,1.982592395,0.341654937,70,172,0.341654937
2417,-76.52024808,3.480247251,Q1,0.65,270,5.9165688,479.4455959,1.982592395,0.574812796,69,189,0.574812796
2418,-76.5248866,3.474498168,Q1,0.65,330,8.442304,433.016623,1.575918069,0.175854925,70,176,0.175854925
2419,-76.51581712,3.478150505,Q1,0.65,270,12.892005,479.4455959,1.982592395,0.18091673,71,172,0.18091673
2420,-76.52162449,3.472693402,Q1,0.65,330,12.639222,433.016623,1.575918069,0.024825898,70,176,0.024825898
