id,lon,lat,taxonomy,number,structural,nonstructural,contents,night,NAME_1,NAME_2,NAME_3,NAME_4
a1381,84.66382,27.96117,Wood,335,11340,19845,5670,1635,West,Gandaki,Gorkha,Bunkot
a1382,82.63882,28.33617,Wood,336,11340,19845,5670,1640,Mid-Western,Rapti,Rolpa,Bhawang
a1383,83.31382,27.96117,Wood,337,11340,19845,5670,1645,West,Lumbini,Gulmi,Kharjyang
a1384,82.03882,29.23617,Wood,337,11340,19845,5670,1645,Mid-Western,Karnali,Jumla,Tatopani
a1386,86.53882,27.58617,Wood,339,11340,19845,5670,1654,East,Sagarmatha,Solukhumbu,Beni
a1387,80.46382,29.76117,Wood,339,11340,19845,5670,1654,Far-Western,Mahakali,Darchula,Bhagawati
a1388,84.28882,28.18617,Wood,342,11340,19845,5670,1669,West,Gandaki,Lamjung,Sindure
a1389,84.43882,28.33617,Wood,342,11340,19845,5670,1669,West,Gandaki,Lamjung,Bahundanda
a1390,86.98882,27.21117,Wood,343,11340,19845,5670,1674,East,Koshi,Bhojpur,Annapurna
a1391,84.81382,27.81117,Wood,343,11340,19845,5670,1674,Central,Bagmati,Dhading,Benighat
a1392,86.23882,27.06117,Wood,343,11340,19845,5670,1674,Central,Janakpur,Sindhuli,Arunthakur
a1393,80.61382,29.68617,Wood,344,11340,19845,5670,1679,Far-Western,Mahakali,Baitadi,Rudreswor
a1394,86.46382,27.28617,Wood,345,11340,19845,5670,1684,East,Sagarmatha,Okhaldhunga,Betini
a1395,85.86382,27.21117,Wood,345,11340,19845,5670,1684,Central,Janakpur,Sindhuli,Dadiguranshe
a1396,85.93882,27.66117,Wood,345,11340,19845,5670,1684,Central,Janakpur,Dolakha,Bhusaphedi
a1397,82.26382,28.26117,Wood,346,11340,19845,5670,1688,Mid-Western,Rapti,Salyan,Phalawang
a1398,82.86382,28.26117,Wood,347,11340,19845,5670,1693,Mid-Western,Rapti,Rolpa,Pang
a1399,87.43882,27.13617,Wood,347,11340,19845,5670,1693,East,Koshi,Terhathum,Basantapur
a1400,85.33882,27.13617,Wood,347,11340,19845,5670,1693,Central,Narayani,Rautahat,Chandranigahapur
a1401,87.58882,26.76117,Wood,347,11340,19845,5670,1693,East,Koshi,Morang,Tandi
a1402,83.98882,27.81117,Wood,348,11340,19845,5670,1698,West,Lumbini,Palpa,Gadakot
a1403,87.73882,27.36117,Wood,348,11340,19845,5670,1698,East,Mechi,Taplejung,Tiringe
a1404,81.73882,28.56117,Wood,348,11340,19845,5670,1698,Mid-Western,Bheri,Surkhet,Satakhani
a1405,82.63882,28.18617,Wood,348,11340,19845,5670,1698,Mid-Western,Rapti,Rolpa,Ghodagaun
a1406,86.08882,27.43617,Wood,349,11340,19845,5670,1703,Central,Janakpur,Ramechhap,Gelu
a1407,80.91382,28.71117,Wood,350,11340,19845,5670,1708,Far-Western,Seti,Kailali,Pahalmanpur
a1408,80.98882,29.46117,Wood,350,11340,19845,5670,1708,Far-Western,Seti,Bajhang,Parakatne
a1409,83.61382,27.66117,Wood,350,11340,19845,5670,1708,West,Lumbini,Rupandehi,Devadaha
a1410,85.93882,27.13617,Wood,351,11340,19845,5670,1713,Central,Janakpur,Sindhuli,KamalamiN.P.
a1411,87.28882,26.91117,Wood,351,11340,19845,5670,1713,East,Koshi,Dhankuta,Mahabharat
a1412,84.73882,27.88617,Wood,352,11340,19845,5670,1718,West,Gandaki,Gorkha,Fujel
a1413,85.78882,26.98617,Wood,352,11340,19845,5670,1718,Central,Janakpur,Mahottari,Laximiniya
a1414,86.16382,27.43617,Wood,352,11340,19845,5670,1718,Central,Janakpur,Ramechhap,Khimti
a1415,87.81382,26.91117,Wood,353,11340,19845,5670,1723,East,Mechi,Ilam,Jitpur
a1416,81.21382,29.31117,Wood,355,11340,19845,5670,1732,Far-Western,Seti,Achham,Devisthan
a1417,82.41382,28.26117,Wood,355,11340,19845,5670,1732,Mid-Western,Rapti,Rolpa,Budagaun
a1418,82.11382,28.33617,Wood,356,11340,19845,5670,1737,Mid-Western,Rapti,Salyan,Laxmipur
a1419,86.68882,27.36117,Wood,356,11340,19845,5670,1737,East,Sagarmatha,Khotang,R.Maheswori
a1420,83.53882,28.33617,Wood,356,11340,19845,5670,1737,West,Dhaualagiri,Myagdi,Bhakilmi
a1421,81.73882,28.93617,Wood,357,11340,19845,5670,1742,Mid-Western,Bheri,Dailekh,Bhawani
a1422,81.21382,29.38617,Wood,357,11340,19845,5670,1742,Far-Western,Seti,Bajura,Kanda
a1423,88.03882,26.91117,Wood,359,11340,19845,5670,1752,East,Mechi,Ilam,PhikalBazar
a1424,80.53882,28.86117,Wood,359,11340,19845,5670,1752,Far-Western,Seti,Kailali,Malakheti
a1425,85.11382,27.51117,Wood,360,11340,19845,5670,1757,Central,Narayani,Makwanpur,Nibuwatar
a1426,83.61382,28.33617,Wood,360,11340,19845,5670,1757,West,Dhaualagiri,Parbat,Lekhfant
a1427,82.78882,27.88617,Wood,360,11340,19845,5670,1757,Mid-Western,Rapti,Dang,Lalmatiya
a1428,86.46382,26.91117,Wood,361,11340,19845,5670,1762,East,Sagarmatha,Udayapur,Risku
a1429,84.81382,28.11117,Wood,362,11340,19845,5670,1767,West,Gandaki,Gorkha,Thumi
a1430,84.36382,27.73617,Wood,363,11340,19845,5670,1771,West,Lumbini,Nawalparasi,Gaidakot
a1432,87.51382,26.98617,Wood,365,11340,19845,5670,1781,East,Mechi,Panchthar,Mauwa
a1433,87.06382,27.36117,Wood,366,11340,19845,5670,1786,East,Koshi,Bhojpur,Khartimchha
a1434,87.73882,26.98617,Wood,366,11340,19845,5670,1786,East,Mechi,Ilam,Amchok
a1435,85.33882,27.51117,Wood,367,11340,19845,5670,1791,Central,Bagmati,Lalitpur,Sankhu
a1436,86.61382,27.43617,Wood,368,11340,19845,5670,1796,East,Sagarmatha,Solukhumbu,Garma
a1437,87.58882,26.98617,Wood,369,11340,19845,5670,1801,East,Mechi,Panchthar,Mauwa
a1438,83.76382,27.96117,Wood,369,11340,19845,5670,1801,West,Gandaki,Syangja,WalingN.P.
a1439,82.78882,27.81117,Wood,370,11340,19845,5670,1806,West,Lumbini,Arghakhanchi,Juluke
a1440,81.81382,28.93617,Wood,374,11340,19845,5670,1825,Mid-Western,Bheri,Dailekh,Odhari
a1441,87.51382,27.28617,Wood,374,11340,19845,5670,1825,East,Koshi,Terhathum,ShreeJung
a1442,82.48882,27.96117,Wood,374,11340,19845,5670,1825,Mid-Western,Rapti,Dang,Laxmipur
a1443,84.96382,27.36117,Wood,376,11340,19845,5670,1835,Central,Narayani,Parsa,Royal Chitawan Natio
a1444,86.31382,27.36117,Wood,376,11340,19845,5670,1835,East,Sagarmatha,Okhaldhunga,Bilandu
a1445,83.46382,28.03617,Wood,376,11340,19845,5670,1835,West,Lumbini,Gulmi,Hansara
a1446,87.88882,27.36117,Wood,377,11340,19845,5670,1840,East,Mechi,Taplejung,Mehele
a1447,82.18882,27.96117,Wood,377,11340,19845,5670,1840,Mid-Western,Bheri,Banke,Khaskusma
a1448,82.03882,29.31117,Wood,377,11340,19845,5670,1840,Mid-Western,Karnali,Jumla,Shanigaun
a1449,86.46382,27.21117,Wood,378,11340,19845,5670,1845,East,Sagarmatha,Okhaldhunga,Manebhanjyang
a1450,83.08882,28.48617,Wood,380,11340,19845,5670,1854,West,Dhaualagiri,Baglung,Arjewa
a1451,81.66382,28.26117,Wood,382,11340,19845,5670,1864,Mid-Western,Bheri,Banke,Naubasta
a1452,83.98882,27.88617,Wood,383,11340,19845,5670,1869,West,Gandaki,Tanahu,Gajarkot
a1453,83.01382,28.26117,Wood,383,11340,19845,5670,1869,Mid-Western,Rapti,Pyuthan,Rajbara
a1454,86.01382,27.58617,Wood,383,11340,19845,5670,1869,Central,Janakpur,Dolakha,Sailungeswor
a1455,87.28882,27.51117,Wood,383,11340,19845,5670,1869,East,Koshi,Sankhuwasabha,Matsyapokhari
a1456,82.11382,28.11117,Wood,385,11340,19845,5670,1879,Mid-Western,Rapti,Dang,Goltakuri
a1457,87.73882,27.43617,Wood,385,11340,19845,5670,1879,East,Mechi,Taplejung,Linkhim
a1458,83.38882,27.96117,Wood,386,11340,19845,5670,1884,West,Lumbini,Gulmi,Digam
a1459,81.58882,28.78617,Wood,386,11340,19845,5670,1884,Mid-Western,Bheri,Dailekh,Malika
a1460,84.88882,28.11117,Wood,387,11340,19845,5670,1889,West,Gandaki,Gorkha,Manbu
a1461,84.43882,27.58617,Wood,387,11340,19845,5670,1889,Central,Narayani,Chitawan,BharatpurN.P.
a1462,81.58882,28.26117,Wood,387,11340,19845,5670,1889,Mid-Western,Bheri,Bardiya,Belawa
a1463,82.41382,28.63617,Wood,387,11340,19845,5670,1889,Mid-Western,Rapti,Rukum,Chhiwang
a1464,81.58882,29.16117,Wood,389,11340,19845,5670,1898,Mid-Western,Karnali,Kalikot,Kotbada
a1466,81.21382,28.78617,Wood,390,11340,19845,5670,1903,Far-Western,Seti,Kailali,Sugarkhal
a1467,80.53882,29.46117,Wood,392,11340,19845,5670,1913,Far-Western,Mahakali,Baitadi,Patan
a1468,85.78882,27.51117,Wood,392,11340,19845,5670,1913,Central,Bagmati,Kavrepalanchok,ThuloParsel
a1469,86.53882,27.36117,Wood,395,11340,19845,5670,1928,East,Sagarmatha,Okhaldhunga,Barnalu
a1470,83.01382,28.18617,Wood,395,11340,19845,5670,1928,Mid-Western,Rapti,Pyuthan,Khung
a1471,82.26382,28.48617,Wood,396,11340,19845,5670,1932,Mid-Western,Rapti,Salyan,Tharmare
a1472,87.21382,27.43617,Wood,396,11340,19845,5670,1932,East,Koshi,Sankhuwasabha,KhandbariN.P.
a1473,82.48882,28.26117,Wood,396,11340,19845,5670,1932,Mid-Western,Rapti,Rolpa,Nuwagaun
a1474,81.81382,28.86117,Wood,397,11340,19845,5670,1937,Mid-Western,Bheri,Dailekh,Chauratha
a1475,82.03882,28.63617,Wood,397,11340,19845,5670,1937,Mid-Western,Rapti,Salyan,Bame
a1476,85.71382,27.58617,Wood,397,11340,19845,5670,1937,Central,Bagmati,Kavrepalanchok,Koshidekha
a1477,80.68882,29.08617,Wood,398,11340,19845,5670,1942,Far-Western,Seti,Doti,LaxmiNagar
a1478,87.73882,26.76117,Wood,398,11340,19845,5670,1942,East,Mechi,Ilam,Bajho
a1479,87.43882,27.28617,Wood,398,11340,19845,5670,1942,East,Koshi,Sankhuwasabha,Mawadin
a1480,85.11382,27.21117,Wood,399,11340,19845,5670,1947,Central,Narayani,Bara,Nijgadh
a1481,81.73882,28.03617,Wood,400,11340,19845,5670,1952,Mid-Western,Bheri,Banke,Phatepur
a1482,86.83882,26.46117,Wood,400,11340,19845,5670,1952,East,Sagarmatha,Saptari,GobarGada
a1483,81.96382,28.03617,Wood,400,11340,19845,5670,1952,Mid-Western,Bheri,Banke,Kanchanapur
a1484,81.96382,28.63617,Wood,402,11340,19845,5670,1962,Mid-Western,Bheri,Surkhet,Ghoreta
a1485,81.06382,29.23617,Wood,403,11340,19845,5670,1967,Far-Western,Seti,Doti,Ganjari
a1486,83.31382,28.26117,Wood,404,11340,19845,5670,1972,West,Dhaualagiri,Baglung,Gwalichaur
a1487,87.28882,27.58617,Wood,404,11340,19845,5670,1972,East,Koshi,Sankhuwasabha,Makalu
a1488,81.21382,29.16117,Wood,406,11340,19845,5670,1981,Far-Western,Seti,Achham,Chandika
a1489,81.66382,29.53617,Wood,406,11340,19845,5670,1981,Far-Western,Seti,Bajura,Kolti
a1490,85.26382,27.58617,Wood,406,11340,19845,5670,1981,Central,Bagmati,Kathmandu,Chhaimale
a1491,82.48882,28.48617,Wood,408,11340,19845,5670,1991,Mid-Western,Rapti,Rolpa,Eriwang
a1492,82.41382,28.48617,Wood,408,11340,19845,5670,1991,Mid-Western,Rapti,Rolpa,Pakhapani
a1493,83.68882,27.88617,Wood,409,11340,19845,5670,1996,West,Lumbini,Palpa,Foksingkot
a1494,82.41382,28.18617,Wood,409,11340,19845,5670,1996,Mid-Western,Rapti,Rolpa,Jhenam
a1495,86.53882,27.21117,Wood,412,11340,19845,5670,2011,East,Sagarmatha,Okhaldhunga,Moli
a1496,87.21382,27.06117,Wood,412,11340,19845,5670,2011,East,Koshi,Dhankuta,Falate
a1497,85.56382,27.51117,Wood,413,11340,19845,5670,2015,Central,Bagmati,Kavrepalanchok,MahankalChaur
a1498,85.11382,27.43617,Wood,415,11340,19845,5670,2025,Central,Narayani,Makwanpur,Ambhanjyang
a1499,83.83882,27.66117,Wood,418,11340,19845,5670,2040,West,Lumbini,Nawalparasi,Benimanipur
a1500,84.73882,27.58617,Wood,418,11340,19845,5670,2040,Central,Narayani,Makwanpur,Manahari
a1501,83.53882,27.66117,Wood,419,11340,19845,5670,2045,West,Lumbini,Rupandehi,Devadaha
a1502,83.46382,28.48617,Wood,421,11340,19845,5670,2054,West,Dhaualagiri,Myagdi,Malkwang
a1503,87.66382,26.91117,Wood,423,11340,19845,5670,2064,East,Mechi,Panchthar,Rabi
a1504,80.61382,29.91117,Wood,423,11340,19845,5670,2064,Far-Western,Mahakali,Darchula,Hikila
a1505,82.18882,28.18617,Wood,424,11340,19845,5670,2069,Mid-Western,Rapti,Dang,Baghmare
a1506,80.46382,29.68617,Wood,425,11340,19845,5670,2074,Far-Western,Mahakali,Darchula,Kharkada
a1507,82.41382,28.11117,Wood,426,11340,19845,5670,2079,Mid-Western,Rapti,Dang,Hapur
a1508,82.56382,28.48617,Wood,427,11340,19845,5670,2084,Mid-Western,Rapti,Rolpa,Rangkot
a1509,81.51382,29.01117,Wood,427,11340,19845,5670,2084,Mid-Western,Bheri,Dailekh,Tolijaisi
a1510,86.38882,26.83617,Wood,428,11340,19845,5670,2089,East,Sagarmatha,Siraha,Muksar
a1511,86.23882,27.66117,Wood,428,11340,19845,5670,2089,Central,Janakpur,Dolakha,Jiri
a1512,80.68882,29.31117,Wood,429,11340,19845,5670,2094,Far-Western,Mahakali,Dadeldhura,Nawadurga
a1513,87.66382,26.53617,Wood,431,11340,19845,5670,2103,East,Mechi,Jhapa,Kohabara
a1514,82.41382,28.56117,Wood,431,11340,19845,5670,2103,Mid-Western,Rapti,Rukum,Khara
a1515,83.38882,28.41117,Wood,431,11340,19845,5670,2103,West,Dhaualagiri,Myagdi,Niskot
a1516,81.73882,29.31117,Wood,432,11340,19845,5670,2108,Mid-Western,Karnali,Kalikot,Nanikot
a1517,81.81382,28.11117,Wood,432,11340,19845,5670,2108,Mid-Western,Bheri,Banke,Kanchanapur
a1518,87.06382,27.06117,Wood,432,11340,19845,5670,2108,East,Koshi,Bhojpur,Basikhola
a1519,85.41382,27.51117,Wood,433,11340,19845,5670,2113,Central,Bagmati,Lalitpur,Gotikhel
a1520,87.58882,26.68617,Wood,435,11340,19845,5670,2123,East,Koshi,Morang,Urlabari
a1522,83.08882,28.26117,Wood,436,11340,19845,5670,2128,Mid-Western,Rapti,Pyuthan,Arkha
a1523,87.96382,26.98617,Wood,438,11340,19845,5670,2137,East,Mechi,Ilam,Sumbek
a1524,87.43882,26.98617,Wood,438,11340,19845,5670,2137,East,Koshi,Dhankuta,Telia
a1525,87.13882,27.36117,Wood,442,11340,19845,5670,2157,East,Koshi,Bhojpur,Mulpani
a1526,85.33882,27.88617,Wood,442,11340,19845,5670,2157,Central,Bagmati,Nuwakot,Panchkanya
a1527,80.31382,29.16117,Wood,444,11340,19845,5670,2167,Far-Western,Mahakali,Dadeldhura,Sirsha
a1528,86.23882,27.21117,Wood,444,11340,19845,5670,2167,Central,Janakpur,Sindhuli,Kholagaun
a1529,86.46382,27.36117,Wood,445,11340,19845,5670,2172,East,Sagarmatha,Okhaldhunga,Ragadeep
a1530,80.38882,29.46117,Wood,445,11340,19845,5670,2172,Far-Western,Mahakali,Baitadi,Raudidewal
a1531,86.46382,27.06117,Wood,446,11340,19845,5670,2176,East,Sagarmatha,Udayapur,Limpatar
a1532,82.26382,28.71117,Wood,446,11340,19845,5670,2176,Mid-Western,Bheri,Jajarkot,Khalanga
a1533,82.11382,28.56117,Wood,447,11340,19845,5670,2181,Mid-Western,Rapti,Salyan,Mulkhola
a1534,86.31382,27.13617,Wood,447,11340,19845,5670,2181,Central,Janakpur,Sindhuli,Mahadevdada
a1535,81.43882,28.26117,Wood,447,11340,19845,5670,2181,Mid-Western,Bheri,Bardiya,Dhadhawar
a1536,83.08882,28.18617,Wood,448,11340,19845,5670,2186,West,Lumbini,Gulmi,Sirseni
a1537,82.48882,28.63617,Wood,448,11340,19845,5670,2186,Mid-Western,Rapti,Rukum,Sankha
a1538,87.36382,26.76117,Wood,449,11340,19845,5670,2191,East,Koshi,Morang,Yangshila
a1539,81.58882,28.86117,Wood,449,11340,19845,5670,2191,Mid-Western,Bheri,Dailekh,Padukasthan
a1540,84.88882,27.51117,Wood,449,11340,19845,5670,2191,Central,Narayani,Makwanpur,SarikhetPalase
a1541,86.76382,27.06117,Wood,450,11340,19845,5670,2196,East,Sagarmatha,Khotang,Batase
a1542,83.61382,28.11117,Wood,450,11340,19845,5670,2196,West,Dhaualagiri,Parbat,Pangrang
a1543,86.31382,27.06117,Wood,451,11340,19845,5670,2201,Central,Janakpur,Sindhuli,KakurThakur
a1544,87.51382,26.91117,Wood,452,11340,19845,5670,2206,East,Koshi,Dhankuta,Mudebas
a1545,80.83882,28.63617,Wood,453,11340,19845,5670,2211,Far-Western,Seti,Kailali,Udasipur
a1546,86.68882,27.51117,Wood,453,11340,19845,5670,2211,East,Sagarmatha,Solukhumbu,Basa
a1547,81.06382,29.08617,Wood,453,11340,19845,5670,2211,Far-Western,Seti,Doti,ChawaraChautara
a1548,87.43882,26.91117,Wood,454,11340,19845,5670,2216,East,Koshi,Dhankuta,Mounabudhuk
a1549,80.68882,29.61117,Wood,456,11340,19845,5670,2225,Far-Western,Mahakali,Baitadi,Hat
a1550,81.28882,29.38617,Wood,458,11340,19845,5670,2235,Far-Western,Seti,Bajura,Gudukhati
a1551,82.11382,28.41117,Wood,459,11340,19845,5670,2240,Mid-Western,Rapti,Salyan,Kubhindedaha
a1552,83.53882,28.26117,Wood,459,11340,19845,5670,2240,West,Dhaualagiri,Baglung,Harichaur
a1553,81.43882,28.33617,Wood,460,11340,19845,5670,2245,Mid-Western,Bheri,Bardiya,Dhadhawar
a1554,86.23882,27.36117,Wood,461,11340,19845,5670,2250,East,Sagarmatha,Okhaldhunga,Narmedeshwor
a1555,80.68882,29.46117,Wood,462,11340,19845,5670,2255,Far-Western,Mahakali,Baitadi,Gajari
a1556,80.91382,29.53617,Wood,464,11340,19845,5670,2264,Far-Western,Seti,Bajhang,Bhamchaur
a1557,87.21382,27.21117,Wood,464,11340,19845,5670,2264,East,Koshi,Bhojpur,Charambi
a1558,83.01382,28.41117,Wood,464,11340,19845,5670,2264,West,Dhaualagiri,Baglung,Bowang
a1559,85.93882,27.06117,Wood,468,11340,19845,5670,2284,Central,Janakpur,Mahottari,Gauribas
a1561,83.31382,28.48617,Wood,469,11340,19845,5670,2289,West,Dhaualagiri,Myagdi,Muna
a1562,83.91382,27.81117,Wood,469,11340,19845,5670,2289,West,Lumbini,Palpa,Darchha
a1563,87.88882,26.83617,Wood,471,11340,19845,5670,2298,East,Mechi,Ilam,Sopak
a1564,86.68882,26.83617,Wood,471,11340,19845,5670,2298,East,Sagarmatha,Udayapur,TriyugaN.P.
a1565,81.28882,28.48617,Wood,471,11340,19845,5670,2298,Mid-Western,Bheri,Bardiya,Sivapur
a1566,84.73882,27.81117,Wood,472,11340,19845,5670,2303,West,Gandaki,Gorkha,Ghyalchok
a1567,86.98882,27.06117,Wood,473,11340,19845,5670,2308,East,Koshi,Bhojpur,Baikunthe
a1568,83.16382,28.48617,Wood,473,11340,19845,5670,2308,West,Dhaualagiri,Baglung,Sunkhani
a1569,81.36382,29.16117,Wood,474,11340,19845,5670,2313,Far-Western,Seti,Achham,Malatikot
a1570,87.43882,27.06117,Wood,476,11340,19845,5670,2323,East,Koshi,Terhathum,Hamarjung
a1571,82.93882,28.11117,Wood,477,11340,19845,5670,2328,Mid-Western,Rapti,Pyuthan,Maranthana
a1572,82.93882,28.18617,Wood,477,11340,19845,5670,2328,Mid-Western,Rapti,Pyuthan,Liwang
a1573,86.61382,27.13617,Wood,479,11340,19845,5670,2338,East,Sagarmatha,Udayapur,Basabote
a1574,82.18882,28.03617,Wood,480,11340,19845,5670,2342,Mid-Western,Rapti,Dang,Goltakuri
a1575,86.83882,27.21117,Wood,480,11340,19845,5670,2342,East,Sagarmatha,Khotang,Dorpachiuridada
a1576,87.21382,27.28617,Wood,481,11340,19845,5670,2347,East,Koshi,Sankhuwasabha,Kharang
a1577,86.91382,26.68617,Wood,482,11340,19845,5670,2352,East,Sagarmatha,Saptari,Kamalpur
a1578,86.38882,27.28617,Wood,484,11340,19845,5670,2362,East,Sagarmatha,Okhaldhunga,Mulkharka
a1579,84.51382,27.96117,Wood,488,11340,19845,5670,2381,West,Gandaki,Gorkha,Dhuwakot
a1580,87.06382,26.83617,Wood,488,11340,19845,5670,2381,East,Sagarmatha,Udayapur,Katunjebawala
a1581,85.86382,27.66117,Wood,490,11340,19845,5670,2391,Central,Bagmati,Sindhupalchok,Lisankhu
a1582,86.91382,26.83617,Wood,492,11340,19845,5670,2401,East,Sagarmatha,Udayapur,Beltar
a1583,83.16382,28.18617,Wood,492,11340,19845,5670,2401,West,Lumbini,Gulmi,Dhamir
a1584,85.26382,27.96117,Wood,494,11340,19845,5670,2411,Central,Bagmati,Nuwakot,Lachyang
a1585,87.13882,27.13617,Wood,494,11340,19845,5670,2411,East,Koshi,Bhojpur,Changre
a1586,85.41382,27.58617,Wood,495,11340,19845,5670,2416,Central,Bagmati,Kavrepalanchok,RyaleBhir
a1587,82.18882,28.33617,Wood,497,11340,19845,5670,2425,Mid-Western,Rapti,Salyan,Hiwalcha
a1588,82.56382,28.33617,Wood,497,11340,19845,5670,2425,Mid-Western,Rapti,Rolpa,Kotgaun
a1589,87.21382,27.13617,Wood,498,11340,19845,5670,2430,East,Koshi,Bhojpur,Yaku
a1590,83.98882,28.11117,Wood,498,11340,19845,5670,2430,West,Gandaki,Syangja,Taksar
a1591,85.41382,27.06117,Wood,499,11340,19845,5670,2435,Central,Narayani,Rautahat,Bishrampur
a1592,83.23882,27.73617,Wood,500,11340,19845,5670,2440,West,Lumbini,Rupandehi,Saljhundi
a1593,87.21382,26.83617,Wood,501,11340,19845,5670,2445,East,Koshi,Sunsari,Barahachhetra
a1594,82.48882,28.41117,Wood,501,11340,19845,5670,2445,Mid-Western,Rapti,Rolpa,Talawang
a1595,84.88882,27.21117,Wood,502,11340,19845,5670,2450,Central,Narayani,Parsa,Bagbana
a1596,86.91382,27.06117,Wood,502,11340,19845,5670,2450,East,Sagarmatha,Khotang,Likuwapokhari
a1597,81.73882,28.78617,Wood,503,11340,19845,5670,2455,Mid-Western,Bheri,Dailekh,Lakuri
a1598,84.88882,27.73617,Wood,504,11340,19845,5670,2460,Central,Bagmati,Dhading,Pida
a1599,81.28882,29.31117,Wood,504,11340,19845,5670,2460,Far-Western,Seti,Bajura,Barhabise
a1600,80.38882,28.86117,Wood,504,11340,19845,5670,2460,Far-Western,Mahakali,Kanchanpur,Pipaladi
a1601,87.06382,27.13617,Wood,505,11340,19845,5670,2464,East,Koshi,Bhojpur,Taksar
a1602,81.73882,28.18617,Wood,506,11340,19845,5670,2469,Mid-Western,Bheri,Banke,Kohalpur
a1603,86.16382,27.66117,Wood,506,11340,19845,5670,2469,Central,Janakpur,Dolakha,Chhetrapa
a1604,85.41382,27.28617,Wood,506,11340,19845,5670,2469,Central,Narayani,Makwanpur,Faparbari
a1605,87.21382,26.76117,Wood,508,11340,19845,5670,2479,East,Koshi,Sunsari,DharanN.P.
a1606,85.03882,27.81117,Wood,509,11340,19845,5670,2484,Central,Bagmati,Dhading,Goganpani
a1607,87.36382,27.13617,Wood,509,11340,19845,5670,2484,East,Koshi,Dhankuta,MarekKatahare
a1608,85.78882,27.81117,Wood,509,11340,19845,5670,2484,Central,Bagmati,Sindhupalchok,Jalbire
a1609,83.08882,27.96117,Wood,510,11340,19845,5670,2489,West,Lumbini,Arghakhanchi,Nuwakot
a1610,80.76382,29.31117,Wood,511,11340,19845,5670,2494,Far-Western,Mahakali,Dadeldhura,Belapur
a1611,82.03882,28.56117,Wood,512,11340,19845,5670,2499,Mid-Western,Rapti,Salyan,Bame
a1612,88.11382,26.76117,Wood,512,11340,19845,5670,2499,East,Mechi,Ilam,Erautar
a1613,80.46382,28.71117,Wood,513,11340,19845,5670,2503,Far-Western,Mahakali,Kanchanpur,BaisiBichawa
a1614,80.46382,29.61117,Wood,514,11340,19845,5670,2508,Far-Western,Mahakali,Baitadi,Nwali
a1615,86.16382,26.98617,Wood,516,11340,19845,5670,2518,Central,Janakpur,Dhanusa,Godar
a1616,86.31382,26.98617,Wood,517,11340,19845,5670,2523,Central,Janakpur,Sindhuli,Ladabhir(Mahendra)
a1617,82.33882,28.48617,Wood,518,11340,19845,5670,2528,Mid-Western,Rapti,Salyan,Kotbara
a1618,87.51382,27.21117,Wood,518,11340,19845,5670,2528,East,Koshi,Terhathum,Morahang
a1619,83.23882,28.41117,Wood,518,11340,19845,5670,2528,West,Dhaualagiri,Baglung,Sunkhani
a1620,87.36382,26.91117,Wood,523,11340,19845,5670,2552,East,Koshi,Dhankuta,BudiMorang
a1621,87.81382,27.21117,Wood,524,11340,19845,5670,2557,East,Mechi,Panchthar,Sumang
a1622,86.16382,27.58617,Wood,524,11340,19845,5670,2557,Central,Janakpur,Dolakha,Thulopatal
a1623,86.91382,27.21117,Wood,525,11340,19845,5670,2562,East,Sagarmatha,Khotang,Chyandada
a1624,86.01382,27.06117,Wood,525,11340,19845,5670,2562,Central,Janakpur,Sindhuli,Ranibas
a1625,80.38882,29.31117,Wood,526,11340,19845,5670,2567,Far-Western,Mahakali,Dadeldhura,Bhageswor
a1626,80.53882,29.53617,Wood,528,11340,19845,5670,2577,Far-Western,Mahakali,Baitadi,Basuling
a1627,81.28882,29.08617,Wood,528,11340,19845,5670,2577,Far-Western,Seti,Achham,Janalibandali
a1628,82.33882,28.56117,Wood,528,11340,19845,5670,2577,Mid-Western,Rapti,Salyan,Dhakadam
a1629,83.46382,27.96117,Wood,529,11340,19845,5670,2582,West,Lumbini,Gulmi,Gwadi
a1630,81.28882,29.01117,Wood,529,11340,19845,5670,2582,Far-Western,Seti,Achham,Dhodasain
a1631,86.76382,27.21117,Wood,532,11340,19845,5670,2596,East,Sagarmatha,Khotang,Bamrang
a1632,81.28882,29.16117,Wood,533,11340,19845,5670,2601,Far-Western,Seti,Achham,Oligau
a1633,86.98882,27.13617,Wood,533,11340,19845,5670,2601,East,Koshi,Bhojpur,Kota
a1634,85.78882,27.43617,Wood,533,11340,19845,5670,2601,Central,Janakpur,Sindhuli,KusesworDumja
a1635,84.21382,28.03617,Wood,534,11340,19845,5670,2606,West,Gandaki,Tanahu,Shymgha
a1636,87.21382,27.36117,Wood,535,11340,19845,5670,2611,East,Koshi,Sankhuwasabha,KhandbariN.P.
a1637,80.38882,28.63617,Wood,537,11340,19845,5670,2621,Far-Western,Mahakali,Kanchanpur,Laxmipur
a1638,82.03882,28.48617,Wood,537,11340,19845,5670,2621,Mid-Western,Rapti,Salyan,Dhanjaripipal
