lon,lat,unit,susc_cat,gwd,vs30,cti
-76.50148668,3.4724245610000004,Q4,h,0.3,330.0,5.446574
-76.50261558,3.484746844,Q4,h,0.3,270.0,12.520986
-76.50169024,3.473844698,Q4,h,0.3,330.0,8.219163
-76.48397647,3.480077795,Q4,h,0.3,270.0,6.832859
-76.4884735,3.482338603,Q4,h,0.3,270.0,13.636386
-76.48790061,3.462275205,Q4,h,0.3,270.0,5.4465837
-76.48998499,3.449325078,Q4,h,0.3,270.0,6.8328876
-76.49303928,3.47295323,Q4,h,0.3,270.0,6.4273987
-76.49560229,3.474494298,Q4,h,0.3,270.0,5.9165735
-76.48274599,3.478071894,Q4,h,0.3,270.0,6.832859
-76.49738131,3.475952508,Q4,h,0.3,330.0,5.9165735
-76.50105478,3.475304639,Q4,h,0.3,330.0,8.219163
-76.50251271,3.472745452,Q4,h,0.3,330.0,6.8328705
-76.47978054,3.479295192,Q4,h,0.3,270.0,5.734247
-76.49467676,3.449702602,Q4,h,0.3,270.0,5.4465933
-76.48624884,3.459137897,Q4,h,0.3,210.0,6.832883
-76.49825708,3.4418813960000003,Q4,h,0.3,270.0,7.931509
-76.48856554,3.456125838,Q4,h,0.3,270.0,7.238348
-76.48440740000002,3.488148804,Q4,h,0.3,210.0,12.9454565
-76.48990711,3.44910191,Q4,h,0.3,270.0,6.8328876
-76.49501378,3.48758072,Q4,h,0.3,270.0,6.139703
-76.50047522,3.486587132,Q4,h,0.3,270.0,13.2186365
-76.48969372,3.488672809,Q4,h,0.3,270.0,6.139703
-76.47833118,3.460131243,Q4,h,0.3,270.0,6.139735
-76.48638998,3.47610803,Q4,h,0.3,270.0,9.7232485
-76.48878687,3.453763663,Q4,h,0.3,270.0,7.238348
-76.48573083,3.4771706310000003,Q4,h,0.3,270.0,6.83286
-76.49938672,3.47749034,Q4,h,0.3,330.0,5.734247
-76.49786437,3.47069352,Q4,h,0.3,270.0,5.9165783
-76.4885737,3.475737674,Q4,h,0.3,270.0,9.7232485
-76.47859963,3.45556197,Q4,h,0.3,270.0,7.5260296
-76.49548809,3.47683764,Q4,h,0.3,270.0,5.9165735
-76.48294887,3.484127322,Q4,h,0.3,270.0,6.427389
-76.49146863,3.44907577,Q4,h,0.3,270.0,6.8328876
-76.48390021,3.479674382,Q4,h,0.3,270.0,6.832859
-76.49578058,3.451829702,Q4,h,0.3,270.0,5.4465933
-76.49417924,3.473389862,Q4,h,0.3,270.0,5.9165735
-76.48621633,3.47638587,Q4,h,0.3,270.0,9.7232485
-76.50120878,3.472431164,Q4,h,0.3,330.0,5.446574
-76.48239569,3.457287182,Q4,h,0.3,210.0,7.9314947
-76.48294421,3.47870293,Q4,h,0.3,270.0,6.832859
-76.49909245,3.4778018960000003,Q4,h,0.3,330.0,5.734247
-76.48976665,3.471524913,Q4,h,0.3,270.0,10.70408
-76.50615536,3.47795603,Q4,h,0.3,270.0,5.4465656
-76.49128215,3.480599979,Q4,h,0.3,270.0,6.83286
-76.47841721,3.463594847,Q4,h,0.3,210.0,7.9314938
-76.49199006,3.468101934,Q4,h,0.3,270.0,8.7300005
-76.49683837,3.443056838,Q4,h,0.3,270.0,8.219192
-76.49326676,3.469783342,Q4,h,0.3,270.0,10.70408
-76.48931681,3.466844994,Q4,h,0.3,270.0,7.526023
-76.48159704,3.445865785,Q4,h,0.3,210.0,7.3028927
-76.48803929,3.483976348,Q4,h,0.3,270.0,13.636386
-76.50128848,3.486849605,Q4,h,0.3,270.0,13.2186365
-76.49900406,3.483852943,Q4,h,0.3,270.0,6.1397076
-76.48818222,3.4812190430000003,Q4,h,0.3,270.0,6.83286
-76.50003224,3.485550925,Q4,h,0.3,270.0,13.2186365
-76.48596476,3.479477193,Q4,h,0.3,270.0,6.83286
-76.4868226,3.4566549460000005,Q4,h,0.3,210.0,6.832883
-76.48935795,3.472668868,Q4,h,0.3,270.0,6.139722
-76.48364566,3.482275634,Q4,h,0.3,270.0,6.427389
-76.48037067,3.464788702,Q4,h,0.3,270.0,7.8137035
-76.48181483,3.463264774,Q4,h,0.3,270.0,6.832878
-76.48673803,3.4761342610000003,Q4,h,0.3,270.0,9.7232485
-76.48105707,3.447783039,Q4,h,0.3,210.0,5.2234545
-76.49789271,3.440916804,Q4,h,0.3,270.0,8.219192
-76.49696018,3.447682939,Q4,h,0.3,270.0,9.135475
-76.48416342,3.461190804,Q4,h,0.3,210.0,6.832878
-76.49285003,3.465529512,Q4,h,0.3,270.0,8.7300005
-76.48790600000002,3.457238272,Q4,h,0.3,270.0,6.832883
-76.49133904,3.4491922130000003,Q4,h,0.3,270.0,6.8328876
-76.48720362,3.454522729,Q4,h,0.3,210.0,7.238348
-76.48414761,3.464986643,Q4,h,0.3,270.0,7.931487
-76.48898854,3.4710820410000003,Q4,h,0.3,270.0,6.139722
-76.48445352,3.457438004,Q4,h,0.3,210.0,7.9314947
-76.49776108,3.43905753,Q4,h,0.3,270.0,6.427436
-76.48494376,3.470213097,Q4,h,0.3,270.0,5.7342567
-76.48850819,3.456490345,Q4,h,0.3,270.0,6.832883
-76.48889862,3.458643809,Q4,h,0.3,270.0,6.832883
-76.49259494,3.480972108,Q4,h,0.3,270.0,6.83286
-76.49508739,3.465663702,Q4,h,0.3,270.0,5.7342606
-76.49307696,3.468221621,Q4,h,0.3,270.0,8.7300005
-76.48923019,3.4838188760000004,Q4,h,0.3,270.0,13.636386
-76.48475597,3.470912234,Q4,h,0.3,270.0,5.7342567
-76.49597877,3.469554932,Q4,h,0.3,270.0,5.9165783
-76.48933372,3.455841717,Q4,h,0.3,270.0,7.238348
-76.48566019,3.4750403760000004,Q4,h,0.3,270.0,9.7232485
-76.49044383,3.470196577,Q4,h,0.3,270.0,10.70408
-76.49518671,3.4508050210000003,Q4,h,0.3,270.0,5.4465933
-76.48288374,3.464868198,Q4,h,0.3,270.0,7.931487
-76.48478357,3.4822899,Q4,h,0.3,270.0,6.427389
-76.49790815,3.475868848,Q4,h,0.3,330.0,5.9165735
-76.50924433,3.4774071560000004,Q4,h,0.3,270.0,7.238328
-76.49243664,3.487736794,Q4,h,0.3,270.0,6.139703
-76.48808919,3.4884832560000003,Q4,h,0.3,270.0,6.8328505
-76.49066025,3.471237019,Q4,h,0.3,270.0,10.70408
-76.49292249,3.468686805,Q4,h,0.3,270.0,8.7300005
-76.47647429,3.472949126,Q4,h,0.3,210.0,6.139717
-76.49847519,3.44410861,Q4,h,0.3,270.0,8.373335
-76.49614887,3.476951391,Q4,h,0.3,330.0,5.9165735
-76.49153093,3.472455075,Q4,h,0.3,270.0,10.70408
-76.47881743,3.4570715080000003,Q4,h,0.3,270.0,6.139735
-76.47972204,3.463723698,Q4,h,0.3,270.0,7.9314938
-76.49410324,3.447889188,Q4,h,0.3,270.0,9.135475
-76.48656038,3.476103317,Q4,h,0.3,270.0,9.7232485
-76.49335174,3.470940119,Q4,h,0.3,270.0,10.70408
-76.50321712,3.4833669260000004,Q4,h,0.3,270.0,12.520986
-76.50282558,3.482461148,Q4,h,0.3,270.0,12.520986
-76.49478103,3.482192558,Q4,h,0.3,270.0,12.9376745
-76.48174699,3.445226302,Q6,vh,0.1,210.0,7.3028927
-76.4842225,3.418014358,Q6,vh,0.1,210.0,6.139777
-76.4820504,3.433218358,Q6,vh,0.1,270.0,6.832906
-76.47646033,3.425386962,Q6,vh,0.1,210.0,12.43876
-76.47708415,3.418256809,Q6,vh,0.1,210.0,6.832925
-76.48259739,3.432990822,Q6,vh,0.1,270.0,6.832906
-76.48277632,3.444600492,Q6,vh,0.1,210.0,7.3028927
-76.49036737,3.421952168,Q6,vh,0.1,210.0,6.83292
-76.48698093,3.426489348,Q6,vh,0.1,210.0,7.526065
-76.481109,3.4157704160000004,Q6,vh,0.1,210.0,6.832925
-76.4811411,3.438963873,Q6,vh,0.1,210.0,12.303451
-76.48198201,3.433324685,Q6,vh,0.1,270.0,6.832906
-76.48720485,3.4250338210000004,Q6,vh,0.1,210.0,7.526065
-76.48210083,3.424689812,Q6,vh,0.1,210.0,8.788935
-76.47982616,3.422178282,Q6,vh,0.1,210.0,6.83292
-76.48210905,3.4365304830000003,Q6,vh,0.1,270.0,11.628705
-76.49159243,3.418401535,Q6,vh,0.1,210.0,8.624686
-76.48095759999998,3.431888684,Q6,vh,0.1,270.0,8.219208
-76.47831988,3.431023655,Q6,vh,0.1,210.0,6.139764
-76.48308459,3.4261137460000004,Q6,vh,0.1,210.0,8.788935
-76.48461581,3.4431755280000003,Q6,vh,0.1,210.0,5.7342844
-76.47399544,3.420165786,Q6,vh,0.1,210.0,8.219214
-76.48522186,3.443059625,Q6,vh,0.1,210.0,5.7342844
-76.48333479,3.425230407,Q6,vh,0.1,210.0,8.788935
-76.4771084,3.418117241,Q6,vh,0.1,210.0,6.832925
-76.48191016,3.436113255,Q6,vh,0.1,270.0,11.628705
-76.48012625,3.431566587,Q6,vh,0.1,270.0,8.219208
-76.49044966,3.421785673,Q6,vh,0.1,210.0,6.83292
-76.48117252,3.439139274,Q6,vh,0.1,210.0,12.303451
-76.48116499,3.4158805510000003,Q6,vh,0.1,210.0,6.832925
-76.48564277,3.441883185,Q6,vh,0.1,210.0,8.704693
-76.48064867,3.440303019,Q6,vh,0.1,210.0,7.526037
-76.48353654,3.418140815,Q6,vh,0.1,210.0,6.139777
-76.47598564,3.424301368,Q6,vh,0.1,210.0,12.43876
-76.49231646,3.421275779,Q6,vh,0.1,210.0,6.83292
-76.48364721,3.417083303,Q6,vh,0.1,210.0,6.139777
-76.48212937,3.416349629,Q6,vh,0.1,210.0,6.139777
-76.47861713,3.420282409,Q6,vh,0.1,210.0,6.83292
-76.48831581,3.423965384,Q6,vh,0.1,210.0,7.526065
-76.49113482,3.421350347,Q6,vh,0.1,210.0,6.83292
-76.47976721,3.422774404,Q6,vh,0.1,210.0,6.83292
-76.48179807,3.43505914,Q6,vh,0.1,270.0,6.832906
-76.47904013,3.419201692,Q6,vh,0.1,210.0,6.83292
-76.48302682,3.417604391,Q6,vh,0.1,210.0,6.139777
-76.48289864,3.4173861710000004,Q6,vh,0.1,210.0,6.139777
-76.48140213,3.437310222,Q6,vh,0.1,270.0,11.628705
-76.48537692,3.4427106339999995,Q6,vh,0.1,210.0,5.7342844
-76.48188005,3.433479344,Q6,vh,0.1,270.0,6.832906
-76.47607994,3.418897342,Q6,vh,0.1,210.0,8.219214
-76.47436538,3.420352276,Q6,vh,0.1,210.0,8.219214
-76.47917948,3.420366478,Q6,vh,0.1,210.0,6.83292
-76.48769329,3.420099683,Q6,vh,0.1,210.0,7.5260725
-76.47616261,3.424801796,Q6,vh,0.1,210.0,12.43876
-76.47452801,3.4219362939999995,Q6,vh,0.1,210.0,8.219214
-76.48601045,3.439817951,Q6,vh,0.1,210.0,8.704693
-76.48555908,3.419685867,Q6,vh,0.1,210.0,7.5260725
-76.48759365,3.4253638539999995,Q6,vh,0.1,210.0,7.526065
-76.47751669,3.4184494460000003,Q6,vh,0.1,210.0,6.832925
-76.48226959,3.444832668,Q6,vh,0.1,210.0,7.3028927
-76.47857271,3.4313716810000003,Q6,vh,0.1,210.0,8.219208
-76.47947017,3.42072829,Q6,vh,0.1,210.0,6.83292
-76.47707036,3.4488685310000005,Q6,vh,0.1,210.0,7.9314995
-76.48015753,3.421000339,Q6,vh,0.1,210.0,6.83292
-76.48561293,3.418856619,Q6,vh,0.1,210.0,7.5260725
-76.47674332,3.425148927,Q6,vh,0.1,210.0,12.43876
-76.47620647,3.424884578,Q6,vh,0.1,210.0,12.43876
-76.47712926,3.4493577330000003,Q6,vh,0.1,210.0,6.8328876
-76.47720729,3.427298117,Q6,vh,0.1,210.0,6.139764
-76.48185644,3.423862542,Q6,vh,0.1,210.0,8.788935
-76.54582558,3.435328062,QvT,l,1.2,330.0,5.8213053
-76.54432077,3.433318131,QvT,l,1.2,330.0,5.8213053
-76.54405659,3.433014903,QvT,l,1.2,330.0,5.8213053
-76.54418995,3.4336103280000003,QvT,l,1.2,330.0,5.8213053
-76.54559418,3.435070049,QvT,l,1.2,330.0,5.8213053
-76.54557517,3.433643542,QvT,l,1.2,330.0,5.8213053
-76.54379735,3.432844927,QvT,l,1.2,330.0,5.8213053
-76.54302051,3.4327780060000004,QvT,l,1.2,330.0,8.145085
-76.55202123,3.373139587,QvT,l,1.2,425.0,5.1282167
-76.55503836,3.377458645,QvT,l,1.2,425.0,4.268013
-76.55533181,3.378066207,QvT,l,1.2,425.0,4.268013
-76.55939412,3.385052501,QvT,l,1.2,555.0,2.9828098
-76.55125283,3.37324093,QvT,l,1.2,425.0,5.1282167
-76.55721059999998,3.385702418,QvT,l,1.2,555.0,3.3364446
-76.55377487,3.3751308310000003,QvT,l,1.2,425.0,3.19538
-76.55116617,3.375441994,QvT,l,1.2,425.0,5.1282167
-76.55442684,3.38958808,QvT,l,1.2,555.0,6.609807
-76.55198417,3.390918901,QvT,l,1.2,425.0,5.4466543
-76.55226953,3.386011253,QvT,l,1.2,425.0,3.83722
-76.55011427,3.3730877089999995,QvT,l,1.2,425.0,5.1282167
-76.54790392,3.374760257,QvT,l,1.2,425.0,10.773662
-76.55070022,3.3726995310000003,QvT,l,1.2,425.0,10.442077
-76.55605324,3.386322798,QvT,l,1.2,555.0,3.83722
-76.5544913,3.389940433,QvT,l,1.2,555.0,6.609807
-76.55808883,3.3859495660000003,QvT,l,1.2,555.0,3.3364446
-76.55287561,3.374558477,QvT,l,1.2,425.0,3.19538
-76.54956174,3.373136593,QvT,l,1.2,425.0,5.1282167
-76.55335802,3.391813699,QvT,l,1.2,425.0,6.609807
-76.55663939,3.389700825,QvT,l,1.2,555.0,5.9166594
-76.55205149,3.37560078,QvT,l,1.2,425.0,5.1282167
-76.55309423,3.384682579,QvT,l,1.2,425.0,3.6140811
-76.55395984,3.375804175,QvT,l,1.2,425.0,3.19538
-76.55432846,3.377592711,QvT,l,1.2,425.0,4.268013
-76.55508505,3.390983339,QvT,l,1.2,555.0,6.609807
-76.5541484,3.375450314,QvT,l,1.2,425.0,3.19538
-76.55235358,3.372969841,QvT,l,1.2,425.0,3.19538
-76.55173659,3.377244512,QvT,l,1.2,425.0,4.6357374
-76.55325374,3.38525064,QvT,l,1.2,425.0,3.6140811
-76.55311698,3.374575993,QvT,l,1.2,425.0,3.19538
-76.55218545,3.386108555,QvT,l,1.2,425.0,3.83722
-76.55297142,3.390039031,QvT,l,1.2,425.0,6.609807
-76.55093791,3.375425437,QvT,l,1.2,425.0,5.1282167
-76.55401239,3.384905493,QvT,l,1.2,425.0,3.6140811
-76.55927745,3.38514909,QvT,l,1.2,555.0,2.9828098
-76.55388772,3.39147332,QvT,l,1.2,425.0,6.609807
-76.55133973,3.372771113,QvT,l,1.2,425.0,10.442077
-76.54829872,3.374198525,QvT,l,1.2,425.0,5.1282167
-76.55123977,3.3757822230000003,QvT,l,1.2,425.0,5.1282167
-76.55846151,3.384617667,QvT,l,1.2,555.0,2.9828098
-76.55319745,3.384496903,QvT,l,1.2,425.0,3.6140811
-76.55373056,3.373770569,QvT,l,1.2,425.0,3.19538
-76.55408332,3.373652059,QvT,l,1.2,425.0,3.19538
-76.55021773,3.372439655,QvT,l,1.2,425.0,10.442077
-76.55846561,3.384711684,QvT,l,1.2,555.0,2.9828098
-76.559884,3.385073778,QvT,l,1.2,555.0,2.9828098
-76.55430286,3.38531006,QvT,l,1.2,555.0,3.6140811
-76.55502599,3.3873845,QvT,l,1.2,555.0,3.83722
-76.55201062,3.373544825,QvT,l,1.2,425.0,5.1282167
-76.54757984,3.372972222,QvT,l,1.2,425.0,10.773662
-76.55863287,3.386048577,QvT,l,1.2,555.0,3.3364446
-76.55432655,3.387042372,QvT,l,1.2,555.0,3.83722
-76.55137585,3.3760895810000005,QvT,l,1.2,425.0,5.1282167
-76.5553793,3.387248167,QvT,l,1.2,555.0,3.83722
-76.55511455,3.389555619,QvT,l,1.2,555.0,3.83722
-76.55291002,3.385089568,QvT,l,1.2,425.0,3.6140811
-76.55350119,3.3758995730000003,QvT,l,1.2,425.0,3.19538
-76.55419693,3.385964439,QvT,l,1.2,555.0,3.83722
-76.55350035,3.375412695,QvT,l,1.2,425.0,3.19538
-76.55400350000002,3.377344773,QvT,l,1.2,425.0,4.268013
-76.5478569,3.374238431,QvT,l,1.2,425.0,10.773662
-76.55778924,3.385348923,QvT,l,1.2,555.0,2.9828098
-76.5582897,3.385548305,QvT,l,1.2,555.0,3.3364446
-76.55143118,3.389620468,QvT,l,1.2,425.0,5.4466543
-76.55285136,3.376384541,QvT,l,1.2,425.0,3.19538
-76.55312264,3.391012435,QvT,l,1.2,425.0,6.609807
-76.55406295,3.3752274410000003,QvT,l,1.2,425.0,3.19538
-76.55030411,3.377701607,QvT,l,1.2,425.0,4.6357374
-76.55601137,3.37855172,QvT,l,1.2,425.0,4.268013
-76.55188922,3.386709081,QvT,l,1.2,425.0,5.916664
-76.55201157,3.3764382530000003,QvT,l,1.2,425.0,5.1282167
-76.55606489,3.389433716,QvT,l,1.2,555.0,3.83722
-76.4851398,3.493846023,Q7,vh,0.15,210.0,5.9165497
-76.48522528,3.494096274,Q7,vh,0.15,210.0,5.9165497
-76.46817108,3.439364181,Q3,vh,0.2,210.0,6.832901
-76.4711144,3.43827853,Q3,vh,0.2,210.0,13.162677
-76.49825153,3.404097464,Q3,vh,0.2,210.0,7.526084
-76.46958176,3.438221006,Q3,vh,0.2,210.0,13.162677
-76.47032517,3.437896632,Q3,vh,0.2,210.0,13.162677
-76.47555075,3.40170141,Q3,vh,0.2,210.0,6.832944
-76.49381412,3.406847593,Q3,vh,0.2,210.0,5.7343216
-76.47585439,3.402319857,Q3,vh,0.2,210.0,7.5260887
-76.49775942,3.404483534,Q3,vh,0.2,210.0,13.504991
-76.47624371,3.402082334,Q3,vh,0.2,210.0,6.832944
-76.49363972,3.407150525,Q3,vh,0.2,210.0,12.413945
-76.47572275,3.4017745130000003,Q3,vh,0.2,210.0,6.832944
-76.49809366,3.404225829,Q3,vh,0.2,210.0,7.526084
-76.49234657,3.407897675,Q3,vh,0.2,210.0,12.413945
-76.55772415,3.389504358,T,n,3.0,555.0,3.3364446
-76.55698479,3.389530515,T,n,3.0,555.0,3.3364446
-76.56096189,3.3888549460000004,T,n,3.0,555.0,2.9011266
-76.55601648,3.388451855,T,n,3.0,555.0,3.83722
-76.56084136,3.388742412,T,n,3.0,555.0,2.9011266
-76.55743354,3.3912706480000003,T,n,3.0,555.0,5.9166594
-76.55647466,3.387059742,T,n,3.0,555.0,3.3364446
-76.56009018,3.388471421,T,n,3.0,555.0,3.3364446
-76.56114039,3.386875958,T,n,3.0,555.0,2.9011266
-76.5587948,3.389510887,T,n,3.0,555.0,3.3364446
-76.55828287,3.3888850410000004,T,n,3.0,555.0,3.3364446
-76.55997544,3.389118759,T,n,3.0,555.0,3.3364446
-76.56020004,3.392272727,T,n,3.0,555.0,5.9166594
-76.55729968,3.386470081,T,n,3.0,555.0,3.3364446
-76.55992079,3.387292198,T,n,3.0,555.0,3.3364446
-76.56004425,3.388028337,T,n,3.0,555.0,3.3364446
-76.55721379999999,3.393688452,T,n,3.0,555.0,5.9166594
-76.55740779,3.3919286310000003,T,n,3.0,555.0,5.9166594
-76.55870003,3.392987755,T,n,3.0,555.0,5.9166594
-76.5611379,3.387247609,T,n,3.0,555.0,2.9011266
-76.55994528,3.394020949,T,n,3.0,555.0,7.0560913
-76.56056205,3.386750755,T,n,3.0,555.0,2.9011266
-76.55720028,3.39336162,T,n,3.0,555.0,5.9166594
-76.55911058,3.388402762,T,n,3.0,555.0,3.3364446
-76.55444946,3.388752723,T,n,3.0,555.0,3.83722
-76.55690957,3.390969296,T,n,3.0,555.0,5.9166594
-76.56353578,3.388324342,T,n,3.0,690.0,2.9011266
-76.55858497,3.387753793,T,n,3.0,555.0,3.3364446
-76.55863554,3.3890582210000004,T,n,3.0,555.0,3.3364446
-76.55599679,3.388090262,T,n,3.0,555.0,3.83722
-76.55764748,3.389763079,T,n,3.0,555.0,5.9166594
-76.56096398,3.387633398,T,n,3.0,555.0,2.9011266
-76.56035899999998,3.386962952,T,n,3.0,555.0,3.3364446
-76.55927225,3.39063457,T,n,3.0,555.0,5.9166594
-76.55734609,3.392333053,T,n,3.0,555.0,5.9166594
-76.56022709999998,3.3912365980000003,T,n,3.0,555.0,5.9166594
-76.56126852,3.388188988,T,n,3.0,555.0,2.9011266
-76.56071067,3.391326842,T,n,3.0,555.0,2.5154598
-76.55920193,3.394670169,T,n,3.0,555.0,7.0560913
-76.56285528,3.389830781,T,n,3.0,690.0,2.5154598
-76.56009404,3.392013191,T,n,3.0,555.0,5.9166594
-76.56116798,3.387016845,T,n,3.0,555.0,2.9011266
-76.56073934,3.388149317,T,n,3.0,555.0,2.9011266
-76.55827421,3.391448784,T,n,3.0,555.0,5.9166594
-76.56095247,3.395011392,T,n,3.0,555.0,4.01455
-76.55714987,3.394263577,T,n,3.0,555.0,7.0560913
-76.55893059,3.39505239,T,n,3.0,555.0,7.0560913
-76.55620701,3.386945833,T,n,3.0,555.0,3.83722
-76.55736094,3.388065947,T,n,3.0,555.0,3.3364446
-76.55034432,3.441990395,T,n,3.0,555.0,4.0144987
-76.5510793,3.442448933,T,n,3.0,555.0,4.0144987
-76.56145156,3.419143886,T,n,3.0,425.0,5.1281652
-76.55865426,3.420340772,T,n,3.0,425.0,3.3989322
-76.54862768,3.429357238,T,n,3.0,555.0,6.3022785
-76.54722991,3.427988089,T,n,3.0,425.0,7.6213646
-76.54735168,3.432870299,T,n,3.0,555.0,5.8213053
-76.55768089,3.426111262,T,n,3.0,690.0,2.2377956
-76.55783767,3.422107432,T,n,3.0,690.0,3.3989322
-76.5557943,3.425625611,T,n,3.0,690.0,4.753474
-76.56233199,3.416394197,T,n,3.0,425.0,9.358655
-76.55968882,3.417167826,T,n,3.0,425.0,9.841082
-76.55492205,3.422189425,T,n,3.0,690.0,5.4466257
-76.55385535,3.428310518,T,n,3.0,425.0,5.503771
-76.55212808,3.428106288,T,n,3.0,425.0,5.503771
-76.55468331,3.418377244,T,n,3.0,425.0,9.877448
-76.55988861,3.416517788,T,n,3.0,425.0,9.841082
-76.56123288,3.423648501,T,n,3.0,690.0,2.2277448
-76.56331044,3.4211587260000003,T,n,3.0,760.0,5.1281652
-76.55686462,3.423546524,T,n,3.0,690.0,2.2377956
-76.55486687,3.437466371,T,n,3.0,760.0,3.549485
-76.55347369,3.427310783,T,n,3.0,425.0,5.503771
-76.56086057,3.4214700710000003,T,n,3.0,690.0,5.1281652
-76.54489863,3.427088475,T,n,3.0,330.0,7.6213646
-76.5473547,3.433488694,T,n,3.0,555.0,5.8213053
-76.55468378,3.422117113,T,n,3.0,690.0,5.4466257
-76.55356878,3.427738813,T,n,3.0,425.0,5.503771
-76.55643335,3.423159163,T,n,3.0,690.0,2.2377956
-76.54994493,3.426238957,T,n,3.0,425.0,5.9856176
-76.55001142,3.441885422,T,n,3.0,555.0,4.0144987
-76.56119682,3.416289742,T,n,3.0,425.0,9.358655
-76.55358522,3.4287050110000004,T,n,3.0,425.0,5.503771
-76.55437043,3.42104696,T,n,3.0,690.0,5.4466257
-76.56029943,3.418139729,T,n,3.0,425.0,9.841082
-76.56218946,3.420917585,T,n,3.0,690.0,5.1281652
-76.55577609,3.424244777,T,n,3.0,690.0,4.753474
-76.55523926,3.421610051,T,n,3.0,690.0,5.4466257
-76.56356746,3.4197402410000004,T,n,3.0,555.0,5.1281652
-76.56041616,3.420101588,T,n,3.0,425.0,5.1281652
-76.55665768,3.423321594,T,n,3.0,690.0,2.2377956
-76.55833992,3.4193944610000004,T,n,3.0,425.0,3.3989322
-76.56139598,3.41927983,T,n,3.0,425.0,5.1281652
-76.54726756,3.428329834,T,n,3.0,425.0,7.6213646
-76.56021208,3.419384028,T,n,3.0,425.0,3.3989322
-76.54918359999998,3.44165469,T,n,3.0,555.0,4.0144987
-76.55424731,3.4231708430000003,T,n,3.0,690.0,4.753474
-76.56265283,3.419022978,T,n,3.0,555.0,5.1281652
-76.56130851,3.4243961510000003,T,n,3.0,690.0,2.2277448
-76.56019922,3.420690784,T,n,3.0,425.0,3.3989322
-76.55765985,3.4232737330000003,T,n,3.0,690.0,2.2377956
-76.55976321,3.41817093,T,n,3.0,425.0,9.841082
-76.55755242,3.422882195,T,n,3.0,690.0,3.3989322
-76.55157777,3.428063883,T,n,3.0,425.0,6.3022785
-76.55387453,3.426614,T,n,3.0,425.0,4.753474
-76.55686998,3.423370266,T,n,3.0,690.0,2.2377956
-76.56226468,3.420437685,T,n,3.0,425.0,5.1281652
-76.55858306,3.418297,T,n,3.0,425.0,9.841082
-76.55239579,3.4268507360000005,T,n,3.0,425.0,4.753474
-76.54696275,3.436070995,T,n,3.0,555.0,6.5705357
-76.55991268,3.415700857,T,n,3.0,425.0,9.841082
-76.56036594,3.417376818,T,n,3.0,425.0,9.841082
-76.55795146,3.419721332,T,n,3.0,425.0,3.3989322
-76.55817105,3.419227547,T,n,3.0,425.0,3.3989322
-76.54840957,3.44019308,T,n,3.0,555.0,4.0144987
-76.5592561,3.421485927,T,n,3.0,690.0,3.3989322
-76.55571458,3.419766607,T,n,3.0,425.0,5.4466257
-76.55505813,3.419137999,T,n,3.0,425.0,5.4466257
-76.55791224,3.418855809,T,n,3.0,425.0,3.3989322
-76.54897885,3.442143649,T,n,3.0,555.0,4.0144987
-76.56286623,3.418488739,T,n,3.0,555.0,9.358655
-76.5590834,3.4205866260000004,T,n,3.0,425.0,3.3989322
-76.55736314,3.426648083,T,n,3.0,690.0,2.2377956
-76.56049798,3.417604667,T,n,3.0,425.0,9.358655
-76.55195041,3.428849594,T,n,3.0,425.0,6.3022785
-76.55643907,3.42026717,T,n,3.0,425.0,3.3989322
-76.55357712,3.423234866,T,n,3.0,425.0,4.753474
-76.56064752,3.419789058,T,n,3.0,425.0,5.1281652
-76.55553643,3.4273469860000003,T,n,3.0,690.0,5.503771
-76.55832981,3.419901944,T,n,3.0,425.0,3.3989322
-76.56180993,3.423104753,T,n,3.0,690.0,2.2277448
-76.55639182,3.424169806,T,n,3.0,690.0,2.2377956
-76.55841625,3.42074229,T,n,3.0,425.0,3.3989322
-76.54745839,3.435168119,T,n,3.0,555.0,5.8213053
-76.55872677,3.420496404,T,n,3.0,425.0,3.3989322
-76.56052268,3.416089024,T,n,3.0,425.0,9.358655
-76.5570869,3.417711862,T,n,3.0,425.0,9.841082
-76.56103355,3.4203220310000004,T,n,3.0,425.0,5.1281652
-76.54755313,3.439895864,T,n,3.0,555.0,5.0836954
-76.55605758,3.4337417180000003,T,n,3.0,760.0,2.9721763
-76.56348837,3.419405867,T,n,3.0,555.0,5.1281652
-76.55282890000002,3.426603205,T,n,3.0,425.0,4.753474
-76.56097998,3.421993044,T,n,3.0,690.0,5.1281652
-76.56143985,3.4240094,T,n,3.0,690.0,2.2277448
-76.55344945,3.426628432,T,n,3.0,425.0,4.753474
-76.56041093,3.415221831,T,n,3.0,425.0,9.841082
-76.55797129,3.417102552,T,n,3.0,425.0,9.841082
-76.56238439,3.420967004,T,n,3.0,690.0,5.1281652
-76.55487083,3.420810775,T,n,3.0,425.0,5.4466257
-76.55840782,3.4202033860000003,T,n,3.0,425.0,3.3989322
-76.55263545,3.428390795,T,n,3.0,425.0,5.503771
-76.56126061,3.418994489,T,n,3.0,425.0,5.1281652
-76.54759464,3.426269372,T,n,3.0,425.0,6.6097717
-76.54629709999998,3.427126225,T,n,3.0,425.0,7.6213646
-76.55424598,3.424706239,T,n,3.0,690.0,4.753474
-76.55677304,3.423378567,T,n,3.0,690.0,2.2377956
-76.55420922,3.423670067,T,n,3.0,690.0,4.753474
-76.56239185,3.422606928,T,n,3.0,690.0,5.1281652
