id,lon,lat,number,nonstructural,structural,night,taxonomy,NAME_1,NAME_2,NAME_3,NAME_4,policy
a6820,88.03882,27.51117,6,19845,11340,29,Unreinforced-Brick-Masonry,East,Mechi,Taplejung,Yamfudin,p_East
a6821,81.73882,30.13617,7,19845,11340,34,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Khagalgaun,p_Mid-Western
a6822,83.53882,28.93617,7,19845,11340,34,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Chharka,p_Mid-Western
a6823,86.53882,27.73617,7,19845,11340,34,Unreinforced-Brick-Masonry,Central,Janakpur,Ramechhap,Gumdel,p_Central_Ramechhap
a6824,82.33882,29.98617,7,19845,11340,34,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Shreemastha,p_Mid-Western
a6825,81.88882,29.46117,7,19845,11340,34,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Gumtha,p_Mid-Western
a6826,86.61382,27.96117,7,19845,11340,34,Unreinforced-Brick-Masonry,East,Sagarmatha,Solukhumbu,Namche,p_East
a6827,86.91382,27.66117,7,19845,11340,34,Unreinforced-Brick-Masonry,East,Sagarmatha,Solukhumbu,Chheskam,p_East
a6828,84.51382,28.63617,7,19845,11340,34,Unreinforced-Brick-Masonry,West,Gandaki,Manang,Thoche,p_West
a6829,82.41382,29.76117,7,19845,11340,34,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a6830,85.03882,28.41117,7,19845,11340,34,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Kerauja,p_West
a6831,82.41382,29.83617,7,19845,11340,34,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Mimi,p_Mid-Western
a6832,84.81382,28.41117,7,19845,11340,34,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Sirdibas,p_West
a6833,81.66382,29.98617,7,19845,11340,34,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Khagalgaun,p_Mid-Western
a6834,81.36382,30.13617,8,19845,11340,39,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Muchu,p_Mid-Western
a6835,83.16382,29.38617,8,19845,11340,39,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Saldang,p_Mid-Western
a6836,84.06382,29.08617,8,19845,11340,39,Unreinforced-Brick-Masonry,West,Dhaualagiri,Mustang,Surkhang,p_West
a6837,84.21382,28.33617,8,19845,11340,39,Unreinforced-Brick-Masonry,West,Gandaki,Lamjung,Pasagaun,p_West
a6838,82.93882,29.31117,8,19845,11340,39,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a6839,83.31382,28.63617,8,19845,11340,39,Unreinforced-Brick-Masonry,West,Dhaualagiri,Myagdi,Mudi,p_West
a6840,85.18882,28.26117,8,19845,11340,39,Unreinforced-Brick-Masonry,Central,Bagmati,Dhading,Tipling,p_Central_Dhading
a6841,87.51382,27.81117,8,19845,11340,39,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Chepuwa,p_East
a6842,82.93882,29.23617,8,19845,11340,39,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Phoksundo,p_Mid-Western
a6843,83.23882,29.46117,8,19845,11340,39,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Tinje,p_Mid-Western
a6844,81.43882,28.41117,8,19845,11340,39,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a6845,82.03882,30.06117,8,19845,11340,39,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Kharpunath,p_Mid-Western
a6846,82.03882,30.13617,8,19845,11340,39,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Thehe,p_Mid-Western
a6847,81.58882,29.83617,8,19845,11340,39,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajura,Bichhaiyan,p_Far-Western
a6848,84.58882,28.71117,8,19845,11340,39,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Samagaun,p_West
a6849,83.76382,28.56117,8,19845,11340,39,Unreinforced-Brick-Masonry,West,Dhaualagiri,Myagdi,Narchyang,p_West
a6850,86.46382,27.88617,8,19845,11340,39,Unreinforced-Brick-Masonry,Central,Janakpur,Dolakha,GauriSankar,p_Central_Dolakha
a6851,83.16382,29.08617,8,19845,11340,39,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Dho,p_Mid-Western
a6852,81.13882,28.71117,8,19845,11340,39,Unreinforced-Brick-Masonry,Far-Western,Seti,Kailali,Chauha,p_Far-Western
a6853,87.51382,27.66117,8,19845,11340,39,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Pawakhola,p_East
a6854,84.66382,27.43617,9,19845,11340,44,Unreinforced-Brick-Masonry,Central,Narayani,Chitawan,Royal Chitawan Natio,p_Central_Chitawan
a6855,86.61382,27.81117,9,19845,11340,44,Unreinforced-Brick-Masonry,East,Sagarmatha,Solukhumbu,Namche,p_East
a6856,83.01382,29.38617,9,19845,11340,44,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Saldang,p_Mid-Western
a6857,82.71382,29.23617,9,19845,11340,44,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Kaigaun,p_Mid-Western
a6858,83.76382,28.63617,9,19845,11340,44,Unreinforced-Brick-Masonry,West,Dhaualagiri,Myagdi,Narchyang,p_West
a6859,82.03882,27.96117,9,19845,11340,44,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Banke,Khaskusma,p_Mid-Western
a6860,83.16382,28.93617,9,19845,11340,44,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Mukot,p_Mid-Western
a6861,85.71382,28.11117,9,19845,11340,44,Unreinforced-Brick-Masonry,Central,Bagmati,Sindhupalchok,Gloche,p_Central_Sindhupalchok
a6862,85.78882,28.11117,9,19845,11340,44,Unreinforced-Brick-Masonry,Central,Bagmati,Sindhupalchok,Gumba,p_Central_Sindhupalchok
a6863,84.96382,28.26117,9,19845,11340,44,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Kerauja,p_West
a6864,84.73882,27.43617,9,19845,11340,44,Unreinforced-Brick-Masonry,Central,Narayani,Parsa,Royal Chitawan Natio,p_Central_Parsa
a6865,83.76382,28.41117,9,19845,11340,44,Unreinforced-Brick-Masonry,West,Gandaki,Kaski,Ghandruk,p_West
a6866,86.68882,27.96117,9,19845,11340,44,Unreinforced-Brick-Masonry,East,Sagarmatha,Solukhumbu,Khumjung,p_East
a6867,82.63882,27.96117,9,19845,11340,44,Unreinforced-Brick-Masonry,Mid-Western,Rapti,Dang,Kabhre,p_Mid-Western
a6868,83.98882,28.93617,9,19845,11340,44,Unreinforced-Brick-Masonry,West,Dhaualagiri,Mustang,Surkhang,p_West
a6869,85.63882,28.11117,9,19845,11340,44,Unreinforced-Brick-Masonry,Central,Bagmati,Sindhupalchok,Motang,p_Central_Sindhupalchok
a6870,81.58882,30.28617,9,19845,11340,44,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Limi,p_Mid-Western
a6871,86.76382,27.73617,9,19845,11340,44,Unreinforced-Brick-Masonry,East,Sagarmatha,Solukhumbu,Chaurikharka,p_East
a6872,84.58882,28.26117,10,19845,11340,49,Unreinforced-Brick-Masonry,West,Gandaki,Lamjung,Dudhpokhari,p_West
a6873,83.76382,28.48617,10,19845,11340,49,Unreinforced-Brick-Masonry,West,Dhaualagiri,Myagdi,Narchyang,p_West
a6874,86.61382,27.88617,10,19845,11340,49,Unreinforced-Brick-Masonry,East,Sagarmatha,Solukhumbu,Namche,p_East
a6875,83.31382,29.31117,10,19845,11340,49,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Tinje,p_Mid-Western
a6876,84.96382,28.33617,10,19845,11340,49,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Kerauja,p_West
a6877,82.86382,29.08617,10,19845,11340,49,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Phoksundo,p_Mid-Western
a6878,83.53882,28.63617,10,19845,11340,49,Unreinforced-Brick-Masonry,West,Dhaualagiri,Myagdi,Kuinemangale,p_West
a6879,82.56382,29.68617,10,19845,11340,49,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a6880,81.36382,30.06117,10,19845,11340,49,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Muchu,p_Mid-Western
a6881,82.86382,29.53617,10,19845,11340,49,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a6882,87.28882,27.73617,10,19845,11340,49,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Makalu,p_East
a6883,81.73882,30.36117,10,19845,11340,49,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Limi,p_Mid-Western
a6884,82.18882,29.91117,10,19845,11340,49,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Shreemastha,p_Mid-Western
a6885,84.36382,28.63617,10,19845,11340,49,Unreinforced-Brick-Masonry,West,Gandaki,Manang,Thoche,p_West
a6886,84.28882,28.41117,10,19845,11340,49,Unreinforced-Brick-Masonry,West,Gandaki,Lamjung,Khudi,p_West
a6887,82.93882,27.73617,10,19845,11340,49,Unreinforced-Brick-Masonry,West,Lumbini,Kapilbastu,Barakulpur,p_West
a6888,81.28882,29.98617,10,19845,11340,49,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a6889,86.98882,27.58617,11,19845,11340,54,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Bala,p_East
a6890,82.78882,29.53617,11,19845,11340,54,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a6891,83.01382,29.46117,11,19845,11340,54,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a6892,83.98882,29.01117,11,19845,11340,54,Unreinforced-Brick-Masonry,West,Dhaualagiri,Mustang,Surkhang,p_West
a6893,82.41382,29.46117,11,19845,11340,54,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Kimari,p_Mid-Western
a6894,83.23882,29.16117,11,19845,11340,54,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Dho,p_Mid-Western
a6895,85.03882,28.26117,11,19845,11340,54,Unreinforced-Brick-Masonry,Central,Bagmati,Dhading,Lapa,p_Central_Dhading
a6896,85.11382,28.63617,11,19845,11340,54,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Chhaikampar,p_West
a6897,82.71382,28.93617,11,19845,11340,54,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Suhun,p_Mid-Western
a6898,82.71382,29.68617,11,19845,11340,54,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a6899,82.71382,28.86117,11,19845,11340,54,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Majhfal,p_Mid-Western
a6900,82.48882,29.31117,11,19845,11340,54,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Jumla,Patarasi,p_Mid-Western
a6901,81.28882,29.91117,11,19845,11340,54,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a6902,82.41382,29.91117,11,19845,11340,54,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Mimi,p_Mid-Western
a6903,83.91382,28.93617,11,19845,11340,54,Unreinforced-Brick-Masonry,West,Dhaualagiri,Mustang,Chhusang,p_West
a6904,84.43882,28.48617,12,19845,11340,59,Unreinforced-Brick-Masonry,West,Gandaki,Lamjung,Ghermu,p_West
a6905,84.43882,27.51117,12,19845,11340,59,Unreinforced-Brick-Masonry,Central,Narayani,Chitawan,Royal Chitawan Natio,p_Central_Chitawan
a6906,82.33882,29.76117,12,19845,11340,59,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Mimi,p_Mid-Western
a6907,82.33882,29.68617,12,19845,11340,59,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Mangri,p_Mid-Western
a6908,80.98882,28.93617,12,19845,11340,59,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Surkhet,Lagaam,p_Mid-Western
a6909,81.06382,29.91117,12,19845,11340,59,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a6910,82.56382,29.91117,12,19845,11340,59,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a6911,81.36382,29.91117,12,19845,11340,59,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a6912,83.83882,28.41117,12,19845,11340,59,Unreinforced-Brick-Masonry,West,Gandaki,Kaski,Lumle,p_West
a6913,84.13882,28.33617,12,19845,11340,59,Unreinforced-Brick-Masonry,West,Gandaki,Kaski,Namarjung,p_West
a6914,81.51382,30.13617,12,19845,11340,59,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Muchu,p_Mid-Western
a6915,82.56382,29.46117,12,19845,11340,59,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a6916,87.21382,27.66117,12,19845,11340,59,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Makalu,p_East
a6917,83.01382,28.78617,13,19845,11340,63,Unreinforced-Brick-Masonry,Mid-Western,Rapti,Rukum,Ranmamaikot,p_Mid-Western
a6918,81.66382,30.21117,13,19845,11340,63,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Limi,p_Mid-Western
a6919,82.63882,29.23617,13,19845,11340,63,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Kaigaun,p_Mid-Western
a6920,84.58882,28.63617,13,19845,11340,63,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Samagaun,p_West
a6921,82.26382,29.16117,13,19845,11340,63,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Jumla,Guthichaur,p_Mid-Western
a6922,83.08882,28.93617,13,19845,11340,63,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Mukot,p_Mid-Western
a6923,82.41382,29.01117,13,19845,11340,63,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Sarmi,p_Mid-Western
a6924,87.96382,27.51117,13,19845,11340,63,Unreinforced-Brick-Masonry,East,Mechi,Taplejung,Yamfudin,p_East
a6925,87.96382,27.73617,13,19845,11340,63,Unreinforced-Brick-Masonry,East,Mechi,Taplejung,Lelep,p_East
a6926,87.43882,27.51117,13,19845,11340,63,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Num,p_East
a6927,82.41382,29.38617,13,19845,11340,63,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Jumla,Patarasi,p_Mid-Western
a6928,80.98882,29.98617,13,19845,11340,63,Unreinforced-Brick-Masonry,Far-Western,Mahakali,Darchula,Ghusa,p_Far-Western
a6929,87.43882,27.36117,13,19845,11340,63,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Siddhapokhari,p_East
a6930,82.71382,29.61117,13,19845,11340,63,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a6931,84.51382,28.33617,13,19845,11340,63,Unreinforced-Brick-Masonry,West,Gandaki,Lamjung,Bhulbhule,p_West
a6932,87.96382,27.58617,13,19845,11340,63,Unreinforced-Brick-Masonry,East,Mechi,Taplejung,Tapethok,p_East
a6933,83.23882,28.86117,13,19845,11340,63,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Mukot,p_Mid-Western
a6934,84.28882,28.56117,13,19845,11340,63,Unreinforced-Brick-Masonry,West,Gandaki,Manang,TachiBagarchhap,p_West
a6935,85.48882,28.11117,13,19845,11340,63,Unreinforced-Brick-Masonry,Central,Bagmati,Rasuwa,Syafru,p_Central_Rasuwa
a6936,87.13882,27.58617,13,19845,11340,63,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Yafu,p_East
a6937,87.36382,27.81117,14,19845,11340,68,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Hatiya,p_East
a6938,81.36382,28.63617,14,19845,11340,68,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Surkhet,Taranga,p_Mid-Western
a6939,86.16382,28.03617,14,19845,11340,68,Unreinforced-Brick-Masonry,Central,Janakpur,Dolakha,Lamabagar,p_Central_Dolakha
a6940,81.43882,29.98617,14,19845,11340,68,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a6941,82.63882,29.68617,14,19845,11340,68,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a6942,82.78882,29.68617,14,19845,11340,68,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a6943,86.98882,27.51117,14,19845,11340,68,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Sisuwakhola,p_East
a6944,82.48882,29.83617,14,19845,11340,68,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a6945,83.16382,28.71117,14,19845,11340,68,Unreinforced-Brick-Masonry,West,Dhaualagiri,Myagdi,GurjaKhani,p_West
a6946,86.98882,27.66117,14,19845,11340,68,Unreinforced-Brick-Masonry,East,Sagarmatha,Solukhumbu,Chheskam,p_East
a6947,81.66382,28.33617,14,19845,11340,68,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a6948,82.48882,29.38617,14,19845,11340,68,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Jumla,Patarasi,p_Mid-Western
a6949,82.18882,29.76117,15,19845,11340,73,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Mimi,p_Mid-Western
a6950,83.16382,29.46117,15,19845,11340,73,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Tinje,p_Mid-Western
a6951,81.28882,29.68617,15,19845,11340,73,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Dhamena,p_Far-Western
a6952,84.51382,28.41117,15,19845,11340,73,Unreinforced-Brick-Masonry,West,Gandaki,Lamjung,Bhulbhule,p_West
a6953,87.51382,27.73617,15,19845,11340,73,Unreinforced-Brick-Masonry,East,Koshi,Sankhuwasabha,Chepuwa,p_East
a6954,82.56382,29.83617,15,19845,11340,73,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a6955,81.13882,29.31117,15,19845,11340,73,Unreinforced-Brick-Masonry,Far-Western,Seti,Achham,Khaptad National Par,p_Far-Western
a6956,82.48882,29.46117,15,19845,11340,73,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Jumla,Patarasi,p_Mid-Western
a6957,88.03882,27.81117,15,19845,11340,73,Unreinforced-Brick-Masonry,East,Mechi,Taplejung,Lelep,p_East
a6958,86.83882,27.66117,15,19845,11340,73,Unreinforced-Brick-Masonry,East,Sagarmatha,Solukhumbu,Bung,p_East
a6959,80.76382,28.93617,15,19845,11340,73,Unreinforced-Brick-Masonry,Far-Western,Seti,Kailali,Nigali,p_Far-Western
a6960,85.03882,28.63617,15,19845,11340,73,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Chhaikampar,p_West
a6961,85.56382,28.11117,15,19845,11340,73,Unreinforced-Brick-Masonry,Central,Bagmati,Sindhupalchok,Helumbu,p_Central_Sindhupalchok
a6962,84.81382,28.33617,16,19845,11340,78,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Uhya,p_West
a6963,82.26382,29.98617,16,19845,11340,78,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Shreemastha,p_Mid-Western
a6964,81.06382,30.13617,16,19845,11340,78,Unreinforced-Brick-Masonry,Far-Western,Mahakali,Darchula,Byash,p_Far-Western
a6965,84.58882,28.33617,16,19845,11340,78,Unreinforced-Brick-Masonry,West,Gandaki,Lamjung,Faleni,p_West
a6966,82.11382,29.91117,16,19845,11340,78,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Shreemastha,p_Mid-Western
a6967,85.71382,28.03617,16,19845,11340,78,Unreinforced-Brick-Masonry,Central,Bagmati,Sindhupalchok,Motang,p_Central_Sindhupalchok
a6968,82.93882,29.46117,16,19845,11340,78,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a6969,82.56382,29.76117,16,19845,11340,78,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Mugu,p_Mid-Western
a6970,84.88882,27.28617,16,19845,11340,78,Unreinforced-Brick-Masonry,Central,Narayani,Parsa,Royal Chitawan Natio,p_Central_Parsa
a6971,82.33882,29.46117,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Jumla,Dillichaur,p_Mid-Western
a6972,81.36382,29.98617,17,19845,11340,83,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a6973,83.31382,29.38617,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Tinje,p_Mid-Western
a6974,82.03882,29.98617,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Kharpunath,p_Mid-Western
a6975,84.28882,28.78617,17,19845,11340,83,Unreinforced-Brick-Masonry,West,Gandaki,Manang,Fu,p_West
a6976,81.81382,29.76117,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Kalika,p_Mid-Western
a6977,81.43882,30.21117,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Limi,p_Mid-Western
a6978,82.26382,29.68617,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Mangri,p_Mid-Western
a6979,82.63882,29.61117,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a6980,82.78882,28.86117,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Majhfal,p_Mid-Western
a6981,83.91382,29.23617,17,19845,11340,83,Unreinforced-Brick-Masonry,West,Dhaualagiri,Mustang,Lomanthang,p_West
a6982,87.88882,27.73617,17,19845,11340,83,Unreinforced-Brick-Masonry,East,Mechi,Taplejung,Olangchunggola,p_East
a6983,82.03882,28.11117,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Rapti,Dang,Panchakule,p_Mid-Western
a6984,82.86382,28.78617,17,19845,11340,83,Unreinforced-Brick-Masonry,Mid-Western,Rapti,Rukum,Ranmamaikot,p_Mid-Western
a6985,84.21382,28.63617,17,19845,11340,83,Unreinforced-Brick-Masonry,West,Gandaki,Manang,Nar,p_West
a6986,82.78882,29.46117,18,19845,11340,88,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Bhijer,p_Mid-Western
a6987,85.86382,28.03617,18,19845,11340,88,Unreinforced-Brick-Masonry,Central,Bagmati,Sindhupalchok,Gumba,p_Central_Sindhupalchok
a6988,82.93882,28.78617,18,19845,11340,88,Unreinforced-Brick-Masonry,Mid-Western,Rapti,Rukum,Ranmamaikot,p_Mid-Western
a6989,81.81382,28.18617,18,19845,11340,88,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Banke,Mahadevpuri,p_Mid-Western
a6990,85.11382,28.26117,18,19845,11340,88,Unreinforced-Brick-Masonry,Central,Bagmati,Dhading,Sertung,p_Central_Dhading
a6991,81.88882,29.76117,18,19845,11340,88,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Sarkeedeu,p_Mid-Western
a6992,81.73882,30.06117,18,19845,11340,88,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Khagalgaun,p_Mid-Western
a6993,81.88882,29.31117,18,19845,11340,88,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Kalikot,Khin,p_Mid-Western
a6994,84.81382,28.56117,18,19845,11340,88,Unreinforced-Brick-Masonry,West,Gandaki,Gorkha,Prok,p_West
a6995,82.03882,29.91117,18,19845,11340,88,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Kharpunath,p_Mid-Western
a6996,84.36382,28.41117,18,19845,11340,88,Unreinforced-Brick-Masonry,West,Gandaki,Lamjung,Taghring,p_West
a6997,80.46382,29.23617,18,19845,11340,88,Unreinforced-Brick-Masonry,Far-Western,Mahakali,Dadeldhura,Sirsha,p_Far-Western
a6998,81.73882,28.26117,18,19845,11340,88,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Banke,Kohalpur,p_Mid-Western
a6999,86.46382,27.73617,18,19845,11340,88,Unreinforced-Brick-Masonry,Central,Janakpur,Ramechhap,Gumdel,p_Central_Ramechhap
a7000,81.81382,29.46117,19,19845,11340,93,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Sukhadhik,p_Mid-Western
a7001,87.58882,27.58617,19,19845,11340,93,Unreinforced-Brick-Masonry,East,Mechi,Taplejung,Papung,p_East
a7002,82.48882,29.01117,19,19845,11340,93,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Jajarkot,Bhagawatitol,p_Mid-Western
a7003,82.26382,29.76117,19,19845,11340,93,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Mimi,p_Mid-Western
a7004,81.21382,29.83617,19,19845,11340,93,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a7005,81.81382,30.06117,19,19845,11340,93,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Humla,Hepka,p_Mid-Western
a7006,81.28882,29.83617,19,19845,11340,93,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Kanda,p_Far-Western
a7007,82.86382,29.16117,19,19845,11340,93,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Phoksundo,p_Mid-Western
a7008,81.21382,29.68617,19,19845,11340,93,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajhang,Daulichaur,p_Far-Western
a7009,82.71382,29.01117,19,19845,11340,93,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Lahai,p_Mid-Western
a7010,81.51382,28.41117,19,19845,11340,93,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a7011,81.51382,28.33617,19,19845,11340,93,Unreinforced-Brick-Masonry,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation,p_Mid-Western
a7012,82.63882,29.53617,20,19845,11340,98,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Mugu,Dolphu,p_Mid-Western
a7013,86.83882,27.88617,20,19845,11340,98,Unreinforced-Brick-Masonry,East,Sagarmatha,Solukhumbu,Khumjung,p_East
a7014,81.58882,29.68617,20,19845,11340,98,Unreinforced-Brick-Masonry,Far-Western,Seti,Bajura,Bichhaiyan,p_Far-Western
a7015,83.38882,28.63617,20,19845,11340,98,Unreinforced-Brick-Masonry,West,Dhaualagiri,Myagdi,Mudi,p_West
a7016,83.68882,28.56117,20,19845,11340,98,Unreinforced-Brick-Masonry,West,Dhaualagiri,Myagdi,Narchyang,p_West
a7017,84.43882,28.63617,20,19845,11340,98,Unreinforced-Brick-Masonry,West,Gandaki,Manang,Thoche,p_West
a7018,83.16382,28.86117,20,19845,11340,98,Unreinforced-Brick-Masonry,Mid-Western,Karnali,Dolpa,Sahartara,p_Mid-Western
