rup_mag,rup_rake,dist_rjb,site_vs30,result_type,damping,0.04,0.07,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.9,1,1.25,1.5,1.75,2,2.5,2.75,4,pga,pgv
6.9000000E+00,2.7000000E+02,0.0000000E+00,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689257E-01,7.4603642E-01,7.5524771E-01,7.3222537E-01,7.3682662E-01,7.0919385E-01,6.6775394E-01,6.5163172E-01,6.4241998E-01,6.5393370E-01,6.5162936E-01,6.5162782E-01,6.5162988E-01,6.5393499E-01,6.5853973E-01,6.5163012E-01,6.6775224E-01,6.9768577E-01,7.0229000E-01,7.0920071E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775026E-01,6.2169927E-01
4.0000000E+00,2.7000000E+02,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689303E-01,7.4603634E-01,7.5524918E-01,7.3222315E-01,7.3682839E-01,7.0919468E-01,6.6774831E-01,6.5163493E-01,6.4242033E-01,6.5393681E-01,6.5163217E-01,6.5163246E-01,6.5163212E-01,6.5393271E-01,6.5853874E-01,6.5162831E-01,6.6775250E-01,6.9768406E-01,7.0229022E-01,7.0919595E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774830E-01,6.2169940E-01
4.5000000E+00,2.7000000E+02,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689388E-01,7.4604090E-01,7.5524419E-01,7.3221827E-01,7.3682645E-01,7.0919632E-01,6.6775097E-01,6.5163170E-01,6.4242487E-01,6.5393665E-01,6.5163470E-01,6.5163052E-01,6.5162912E-01,6.5393281E-01,6.5853852E-01,6.5163093E-01,6.6775034E-01,6.9768127E-01,7.0228677E-01,7.0919301E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774961E-01,6.2169764E-01
5.0000000E+00,2.7000000E+02,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689374E-01,7.4603643E-01,7.5524675E-01,7.3222240E-01,7.3682566E-01,7.0919316E-01,6.6775381E-01,6.5163241E-01,6.4242161E-01,6.5393415E-01,6.5163060E-01,6.5163392E-01,6.5163244E-01,6.5393310E-01,6.5854451E-01,6.5162879E-01,6.6775074E-01,6.9768239E-01,7.0228772E-01,7.0919804E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775009E-01,6.2169469E-01
5.5000000E+00,2.7000000E+02,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689656E-01,7.4604047E-01,7.5525076E-01,7.3222464E-01,7.3682760E-01,7.0919763E-01,6.6775242E-01,6.5163221E-01,6.4242207E-01,6.5393138E-01,6.5162983E-01,6.5163249E-01,6.5163020E-01,6.5393578E-01,6.5854126E-01,6.5163162E-01,6.6774919E-01,6.9768057E-01,7.0228690E-01,7.0919250E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774555E-01,6.2169976E-01
6.0000000E+00,2.7000000E+02,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689656E-01,7.4603553E-01,7.5524741E-01,7.3221973E-01,7.3682844E-01,7.0919400E-01,6.6775261E-01,6.5163032E-01,6.4241999E-01,6.5393730E-01,6.5163204E-01,6.5163302E-01,6.5163247E-01,6.5393689E-01,6.5854249E-01,6.5163021E-01,6.6775038E-01,6.9768329E-01,7.0228726E-01,7.0919535E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774526E-01,6.2169650E-01
6.5000000E+00,2.7000000E+02,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689139E-01,7.4603878E-01,7.5524637E-01,7.3222139E-01,7.3682704E-01,7.0919582E-01,6.6774999E-01,6.5162957E-01,6.4242088E-01,6.5393536E-01,6.5163269E-01,6.5163140E-01,6.5163407E-01,6.5393660E-01,6.5854070E-01,6.5163370E-01,6.6774891E-01,6.9768150E-01,7.0228420E-01,7.0919605E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774815E-01,6.2169594E-01
6.9000000E+00,2.7000000E+02,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689560E-01,7.4603576E-01,7.5524853E-01,7.3222142E-01,7.3683244E-01,7.0919638E-01,6.6775014E-01,6.5163191E-01,6.4242036E-01,6.5393453E-01,6.5163030E-01,6.5163269E-01,6.5163251E-01,6.5393367E-01,6.5854013E-01,6.5162894E-01,6.6775010E-01,6.9767997E-01,7.0228608E-01,7.0919969E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775019E-01,6.2169778E-01
4.0000000E+00,2.7000000E+02,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689260E-01,7.4603724E-01,7.5524688E-01,7.3222519E-01,7.3682743E-01,7.0919728E-01,6.6774972E-01,6.5163109E-01,6.4242198E-01,6.5393361E-01,6.5163376E-01,6.5163066E-01,6.5162978E-01,6.5393493E-01,6.5853985E-01,6.5163204E-01,6.6775104E-01,6.9768009E-01,7.0228755E-01,7.0919261E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774933E-01,6.2169388E-01
4.5000000E+00,2.7000000E+02,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689761E-01,7.4603440E-01,7.5524944E-01,7.3221968E-01,7.3682685E-01,7.0919715E-01,6.6774996E-01,6.5163085E-01,6.4242258E-01,6.5393408E-01,6.5163110E-01,6.5163116E-01,6.5163337E-01,6.5393194E-01,6.5854397E-01,6.5163326E-01,6.6775161E-01,6.9768234E-01,7.0228922E-01,7.0919421E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774875E-01,6.2169948E-01
5.0000000E+00,2.7000000E+02,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0688924E-01,7.4603919E-01,7.5524521E-01,7.3222153E-01,7.3682846E-01,7.0919623E-01,6.6774869E-01,6.5163194E-01,6.4241462E-01,6.5393530E-01,6.5163084E-01,6.5163196E-01,6.5163184E-01,6.5393416E-01,6.5854069E-01,6.5163163E-01,6.6774830E-01,6.9767947E-01,7.0229122E-01,7.0919485E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775144E-01,6.2169870E-01
5.5000000E+00,2.7000000E+02,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689190E-01,7.4603797E-01,7.5524797E-01,7.3222165E-01,7.3682672E-01,7.0919734E-01,6.6775062E-01,6.5163002E-01,6.4242246E-01,6.5393480E-01,6.5163235E-01,6.5162901E-01,6.5163024E-01,6.5393556E-01,6.5854113E-01,6.5162975E-01,6.6774946E-01,6.9768333E-01,7.0228887E-01,7.0919636E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775015E-01,6.2169688E-01
6.0000000E+00,2.7000000E+02,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689450E-01,7.4603867E-01,7.5524400E-01,7.3222298E-01,7.3682567E-01,7.0919966E-01,6.6775018E-01,6.5163049E-01,6.4242068E-01,6.5393483E-01,6.5163265E-01,6.5163334E-01,6.5163238E-01,6.5393666E-01,6.5853739E-01,6.5162806E-01,6.6775157E-01,6.9768513E-01,7.0229166E-01,7.0919802E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775028E-01,6.2170107E-01
6.5000000E+00,2.7000000E+02,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689260E-01,7.4603966E-01,7.5524590E-01,7.3222477E-01,7.3682489E-01,7.0919933E-01,6.6774664E-01,6.5163175E-01,6.4242093E-01,6.5393662E-01,6.5163225E-01,6.5163267E-01,6.5163263E-01,6.5393397E-01,6.5853710E-01,6.5163324E-01,6.6775083E-01,6.9768258E-01,7.0228917E-01,7.0919717E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774883E-01,6.2169751E-01
6.9000000E+00,2.7000000E+02,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689624E-01,7.4603540E-01,7.5524810E-01,7.3222323E-01,7.3682709E-01,7.0919500E-01,6.6775040E-01,6.5163307E-01,6.4241699E-01,6.5393135E-01,6.5163120E-01,6.5163005E-01,6.5163087E-01,6.5393311E-01,6.5853863E-01,6.5163387E-01,6.6774956E-01,6.9768549E-01,7.0228940E-01,7.0919471E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774867E-01,6.2169741E-01
4.0000000E+00,2.7000000E+02,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689322E-01,7.4603754E-01,7.5524982E-01,7.3222182E-01,7.3682405E-01,7.0919554E-01,6.6775095E-01,6.5163245E-01,6.4242242E-01,6.5393328E-01,6.5163170E-01,6.5163001E-01,6.5163167E-01,6.5393406E-01,6.5854006E-01,6.5163407E-01,6.6774705E-01,6.9768375E-01,7.0228890E-01,7.0919672E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774884E-01,6.2169830E-01
4.5000000E+00,2.7000000E+02,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689458E-01,7.4604041E-01,7.5524783E-01,7.3222316E-01,7.3682910E-01,7.0919787E-01,6.6774721E-01,6.5163495E-01,6.4242119E-01,6.5393715E-01,6.5162950E-01,6.5163264E-01,6.5162923E-01,6.5393618E-01,6.5854023E-01,6.5163258E-01,6.6775129E-01,6.9768491E-01,7.0228459E-01,7.0919496E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775033E-01,6.2169750E-01
5.0000000E+00,2.7000000E+02,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689378E-01,7.4603851E-01,7.5524360E-01,7.3221963E-01,7.3682436E-01,7.0919782E-01,6.6774907E-01,6.5163288E-01,6.4242203E-01,6.5393475E-01,6.5163295E-01,6.5163108E-01,6.5163026E-01,6.5393151E-01,6.5854170E-01,6.5163177E-01,6.6774650E-01,6.9767999E-01,7.0228856E-01,7.0919667E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774922E-01,6.2170037E-01
5.5000000E+00,2.7000000E+02,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689509E-01,7.4603954E-01,7.5525231E-01,7.3222459E-01,7.3682846E-01,7.0919792E-01,6.6774900E-01,6.5163016E-01,6.4242243E-01,6.5393525E-01,6.5163233E-01,6.5163365E-01,6.5162972E-01,6.5393312E-01,6.5854065E-01,6.5163246E-01,6.6774873E-01,6.9768195E-01,7.0228970E-01,7.0919337E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774937E-01,6.2169640E-01
6.0000000E+00,2.7000000E+02,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689434E-01,7.4603610E-01,7.5524492E-01,7.3222273E-01,7.3682794E-01,7.0919381E-01,6.6774713E-01,6.5163362E-01,6.4241835E-01,6.5393547E-01,6.5163365E-01,6.5162933E-01,6.5162810E-01,6.5393795E-01,6.5853903E-01,6.5163055E-01,6.6774937E-01,6.9768693E-01,7.0228793E-01,7.0919622E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774301E-01,6.2169700E-01
6.5000000E+00,2.7000000E+02,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689240E-01,7.4603740E-01,7.5524686E-01,7.3222195E-01,7.3682308E-01,7.0919259E-01,6.6774894E-01,6.5163106E-01,6.4242218E-01,6.5393433E-01,6.5163028E-01,6.5163193E-01,6.5163208E-01,6.5393561E-01,6.5853792E-01,6.5163075E-01,6.6774957E-01,6.9768587E-01,7.0229060E-01,7.0919322E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774966E-01,6.2170048E-01
6.9000000E+00,2.7000000E+02,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689440E-01,7.4603665E-01,7.5524534E-01,7.3221968E-01,7.3682920E-01,7.0919483E-01,6.6775107E-01,6.5163356E-01,6.4242269E-01,6.5393488E-01,6.5163340E-01,6.5162903E-01,6.5162911E-01,6.5393615E-01,6.5854044E-01,6.5163220E-01,6.6774961E-01,6.9768234E-01,7.0228983E-01,7.0919652E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775025E-01,6.2169859E-01
4.0000000E+00,2.7000000E+02,1.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689534E-01,7.4603727E-01,7.5524854E-01,7.3222082E-01,7.3682811E-01,7.0919762E-01,6.6774910E-01,6.5163215E-01,6.4242022E-01,6.5393115E-01,6.5163294E-01,6.5162973E-01,6.5162976E-01,6.5393245E-01,6.5853876E-01,6.5163341E-01,6.6774864E-01,6.9768111E-01,7.0228949E-01,7.0919666E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774863E-01,6.2169681E-01
4.5000000E+00,2.7000000E+02,1.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689285E-01,7.4603755E-01,7.5524749E-01,7.3221874E-01,7.3682764E-01,7.0919572E-01,6.6774955E-01,6.5163394E-01,6.4242471E-01,6.5393206E-01,6.5163008E-01,6.5163140E-01,6.5163085E-01,6.5393256E-01,6.5853712E-01,6.5163281E-01,6.6775032E-01,6.9768440E-01,7.0228588E-01,7.0919493E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774972E-01,6.2169940E-01
5.0000000E+00,2.7000000E+02,1.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689777E-01,7.4603514E-01,7.5524855E-01,7.3222267E-01,7.3682963E-01,7.0919330E-01,6.6775230E-01,6.5163304E-01,6.4242155E-01,6.5393555E-01,6.5163107E-01,6.5162900E-01,6.5162787E-01,6.5393429E-01,6.5854036E-01,6.5163250E-01,6.6775072E-01,6.9768227E-01,7.0228675E-01,7.0919620E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774741E-01,6.2169700E-01
5.5000000E+00,2.7000000E+02,1.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689533E-01,7.4603842E-01,7.5524725E-01,7.3222144E-01,7.3682873E-01,7.0919316E-01,6.6774902E-01,6.5163261E-01,6.4242060E-01,6.5393486E-01,6.5163175E-01,6.5163091E-01,6.5163014E-01,6.5393446E-01,6.5853828E-01,6.5163203E-01,6.6775234E-01,6.9768132E-01,7.0228723E-01,7.0919556E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775136E-01,6.2169730E-01
6.0000000E+00,2.7000000E+02,1.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0688976E-01,7.4603622E-01,7.5524808E-01,7.3222047E-01,7.3682605E-01,7.0919817E-01,6.6775160E-01,6.5163499E-01,6.4242717E-01,6.5393204E-01,6.5163028E-01,6.5163109E-01,6.5163303E-01,6.5393659E-01,6.5854245E-01,6.5162842E-01,6.6774857E-01,6.9768401E-01,7.0228807E-01,7.0919619E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774958E-01,6.2169700E-01
6.5000000E+00,2.7000000E+02,1.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689044E-01,7.4603952E-01,7.5524361E-01,7.3222122E-01,7.3682647E-01,7.0919781E-01,6.6774861E-01,6.5163091E-01,6.4242233E-01,6.5393484E-01,6.5163348E-01,6.5163302E-01,6.5163036E-01,6.5393469E-01,6.5853866E-01,6.5162806E-01,6.6775144E-01,6.9768692E-01,7.0229312E-01,7.0919573E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775271E-01,6.2170188E-01
6.9000000E+00,2.7000000E+02,1.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689505E-01,7.4603772E-01,7.5524977E-01,7.3222033E-01,7.3682785E-01,7.0919581E-01,6.6774880E-01,6.5163170E-01,6.4242047E-01,6.5393379E-01,6.5163123E-01,6.5163118E-01,6.5163246E-01,6.5393429E-01,6.5853911E-01,6.5163141E-01,6.6775143E-01,6.9768581E-01,7.0228968E-01,7.0919345E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774723E-01,6.2169900E-01
4.0000000E+00,2.7000000E+02,1.3000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689738E-01,7.4603542E-01,7.5524706E-01,7.3222002E-01,7.3682619E-01,7.0919729E-01,6.6775088E-01,6.5163374E-01,6.4242324E-01,6.5393913E-01,6.5162888E-01,6.5163134E-01,6.5162987E-01,6.5393537E-01,6.5854034E-01,6.5163207E-01,6.6775047E-01,6.9768349E-01,7.0228547E-01,7.0919365E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775272E-01,6.2169810E-01
4.5000000E+00,2.7000000E+02,1.3000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689263E-01,7.4603624E-01,7.5524665E-01,7.3222213E-01,7.3682954E-01,7.0920141E-01,6.6774923E-01,6.5163234E-01,6.4242078E-01,6.5393438E-01,6.5163199E-01,6.5163279E-01,6.5163367E-01,6.5393293E-01,6.5853951E-01,6.5163356E-01,6.6775419E-01,6.9768043E-01,7.0228501E-01,7.0919628E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775119E-01,6.2169287E-01
5.0000000E+00,2.7000000E+02,1.3000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689011E-01,7.4603429E-01,7.5524784E-01,7.3222744E-01,7.3682802E-01,7.0919885E-01,6.6774570E-01,6.5163437E-01,6.4242480E-01,6.5393584E-01,6.5163015E-01,6.5163098E-01,6.5163159E-01,6.5393598E-01,6.5854076E-01,6.5163173E-01,6.6774872E-01,6.9768455E-01,7.0228713E-01,7.0919736E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775392E-01,6.2169699E-01
5.5000000E+00,2.7000000E+02,1.3000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689310E-01,7.4603612E-01,7.5524958E-01,7.3221991E-01,7.3682726E-01,7.0919692E-01,6.6774941E-01,6.5163153E-01,6.4242247E-01,6.5393347E-01,6.5162914E-01,6.5163067E-01,6.5163077E-01,6.5393172E-01,6.5854231E-01,6.5163139E-01,6.6774699E-01,6.9768515E-01,7.0228649E-01,7.0919408E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775122E-01,6.2169447E-01
6.0000000E+00,2.7000000E+02,1.3000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689490E-01,7.4603764E-01,7.5524791E-01,7.3222240E-01,7.3682609E-01,7.0919825E-01,6.6774682E-01,6.5163294E-01,6.4242176E-01,6.5393118E-01,6.5163560E-01,6.5162834E-01,6.5162936E-01,6.5393544E-01,6.5853935E-01,6.5163196E-01,6.6774960E-01,6.9768470E-01,7.0228688E-01,7.0919824E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774889E-01,6.2169788E-01
6.5000000E+00,2.7000000E+02,1.3000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689199E-01,7.4603618E-01,7.5524525E-01,7.3221892E-01,7.3682731E-01,7.0919566E-01,6.6774818E-01,6.5163044E-01,6.4242000E-01,6.5393615E-01,6.5163218E-01,6.5163231E-01,6.5163166E-01,6.5393144E-01,6.5853775E-01,6.5162993E-01,6.6774482E-01,6.9768099E-01,7.0229068E-01,7.0919714E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774629E-01,6.2170002E-01
6.9000000E+00,2.7000000E+02,1.3000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689365E-01,7.4603968E-01,7.5524805E-01,7.3221992E-01,7.3682689E-01,7.0919638E-01,6.6774900E-01,6.5163221E-01,6.4242103E-01,6.5393316E-01,6.5163284E-01,6.5163218E-01,6.5163177E-01,6.5393314E-01,6.5854082E-01,6.5163307E-01,6.6775174E-01,6.9768161E-01,7.0228926E-01,7.0919780E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774858E-01,6.2169686E-01
4.0000000E+00,2.7000000E+02,1.6000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689342E-01,7.4604051E-01,7.5525083E-01,7.3222100E-01,7.3682715E-01,7.0919392E-01,6.6775225E-01,6.5163297E-01,6.4241844E-01,6.5393270E-01,6.5163152E-01,6.5163468E-01,6.5163127E-01,6.5393441E-01,6.5853849E-01,6.5163255E-01,6.6774821E-01,6.9768192E-01,7.0229090E-01,7.0919683E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774909E-01,6.2169685E-01
4.5000000E+00,2.7000000E+02,1.6000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689521E-01,7.4603576E-01,7.5524481E-01,7.3222265E-01,7.3682867E-01,7.0919735E-01,6.6774898E-01,6.5163086E-01,6.4242127E-01,6.5393342E-01,6.5163127E-01,6.5163167E-01,6.5163072E-01,6.5393170E-01,6.5853975E-01,6.5162898E-01,6.6775220E-01,6.9768683E-01,7.0228918E-01,7.0919631E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774768E-01,6.2169848E-01
5.0000000E+00,2.7000000E+02,1.6000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689183E-01,7.4603646E-01,7.5525282E-01,7.3221976E-01,7.3682494E-01,7.0919974E-01,6.6774867E-01,6.5163357E-01,6.4242188E-01,6.5393663E-01,6.5162899E-01,6.5162893E-01,6.5163493E-01,6.5393457E-01,6.5854058E-01,6.5163168E-01,6.6775081E-01,6.9768132E-01,7.0228660E-01,7.0919605E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774810E-01,6.2169679E-01
5.5000000E+00,2.7000000E+02,1.6000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689558E-01,7.4603353E-01,7.5524938E-01,7.3222168E-01,7.3682872E-01,7.0919840E-01,6.6775101E-01,6.5163378E-01,6.4241997E-01,6.5393694E-01,6.5163038E-01,6.5163271E-01,6.5163043E-01,6.5393542E-01,6.5853906E-01,6.5163631E-01,6.6775008E-01,6.9768567E-01,7.0228515E-01,7.0919264E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775173E-01,6.2169915E-01
6.0000000E+00,2.7000000E+02,1.6000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689510E-01,7.4603634E-01,7.5524866E-01,7.3222210E-01,7.3682787E-01,7.0919598E-01,6.6774986E-01,6.5163133E-01,6.4242199E-01,6.5393571E-01,6.5163024E-01,6.5163202E-01,6.5163172E-01,6.5393355E-01,6.5853990E-01,6.5163258E-01,6.6774931E-01,6.9768488E-01,7.0228913E-01,7.0919611E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774967E-01,6.2169743E-01
6.5000000E+00,2.7000000E+02,1.6000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0688977E-01,7.4603924E-01,7.5524996E-01,7.3222373E-01,7.3682642E-01,7.0919620E-01,6.6774660E-01,6.5163706E-01,6.4242243E-01,6.5393164E-01,6.5163579E-01,6.5163362E-01,6.5162974E-01,6.5393382E-01,6.5853652E-01,6.5163607E-01,6.6775212E-01,6.9768528E-01,7.0228743E-01,7.0919616E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774518E-01,6.2169710E-01
6.9000000E+00,2.7000000E+02,1.6000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689496E-01,7.4603794E-01,7.5524724E-01,7.3222383E-01,7.3682756E-01,7.0919449E-01,6.6775151E-01,6.5163160E-01,6.4241974E-01,6.5393165E-01,6.5163326E-01,6.5163075E-01,6.5163106E-01,6.5393293E-01,6.5853705E-01,6.5163466E-01,6.6774901E-01,6.9767994E-01,7.0228973E-01,7.0919793E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775014E-01,6.2169976E-01
4.0000000E+00,2.7000000E+02,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689512E-01,7.4603793E-01,7.5524780E-01,7.3222182E-01,7.3682767E-01,7.0919738E-01,6.6775230E-01,6.5163074E-01,6.4242112E-01,6.5393357E-01,6.5163201E-01,6.5163033E-01,6.5163111E-01,6.5393451E-01,6.5853885E-01,6.5163043E-01,6.6774705E-01,6.9768306E-01,7.0228805E-01,7.0919856E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774973E-01,6.2169943E-01
4.5000000E+00,2.7000000E+02,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689294E-01,7.4603936E-01,7.5524614E-01,7.3222055E-01,7.3682998E-01,7.0919475E-01,6.6775270E-01,6.5162845E-01,6.4242035E-01,6.5393026E-01,6.5163360E-01,6.5163279E-01,6.5162878E-01,6.5393663E-01,6.5854216E-01,6.5163406E-01,6.6775176E-01,6.9768464E-01,7.0228774E-01,7.0919632E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774976E-01,6.2170148E-01
5.0000000E+00,2.7000000E+02,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689217E-01,7.4603900E-01,7.5524699E-01,7.3222275E-01,7.3682731E-01,7.0919752E-01,6.6774955E-01,6.5163080E-01,6.4242163E-01,6.5393419E-01,6.5163195E-01,6.5163145E-01,6.5163119E-01,6.5393297E-01,6.5854026E-01,6.5163077E-01,6.6775136E-01,6.9768756E-01,7.0228686E-01,7.0919605E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774769E-01,6.2169875E-01
5.5000000E+00,2.7000000E+02,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689390E-01,7.4603739E-01,7.5524469E-01,7.3222052E-01,7.3682711E-01,7.0920268E-01,6.6774706E-01,6.5163269E-01,6.4242238E-01,6.5393111E-01,6.5163150E-01,6.5163223E-01,6.5163008E-01,6.5393160E-01,6.5854382E-01,6.5163028E-01,6.6775303E-01,6.9768804E-01,7.0228985E-01,7.0919541E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775349E-01,6.2170018E-01
6.0000000E+00,2.7000000E+02,2.0000000E+02,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689128E-01,7.4603902E-01,7.5524742E-01,7.3222292E-01,7.3682698E-01,7.0919698E-01,6.6775150E-01,6.5163145E-01,6.4242191E-01,6.5393331E-01,6.5163172E-01,6.5163018E-01,6.5162963E-01,6.5393455E-01,6.5853959E-01,6.5163162E-01,6.6774974E-01,6.9768165E-01,7.0228504E-01,7.0919863E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774798E-01,6.2169957E-01
